Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Wu Spy,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Soldier', 'Rogue']",Uncommon,PTK,1,1,None,"When Wu Spy enters the battlefield, look at the top two cards of target player's library. Put one of them into their graveyard."
Wu Scout,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Soldier', 'Scout']",Common,PTK,1,1,None,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhen Wu Scout enters the battlefield, look at target opponent's hand."
"Xiahou Dun, the One-Eyed",4.0,['Black'],['B'],['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,PTK,3,2,None,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nSacrifice Xiahou Dun, the One-Eyed: Return target black card from your graveyard to your hand. Activate only during your turn, before attackers are declared."
Wu Light Cavalry,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Soldier']",Common,PTK,1,2,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Wu Elite Cavalry,4.0,['Blue'],['U'],None,['Creature'],"['Human', 'Soldier']",Common,PTK,2,3,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Wei Strike Force,3.0,['Black'],['B'],None,['Creature'],"['Human', 'Soldier']",Common,PTK,2,1,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
"Lu Bu, Master-at-Arms",6.0,['Red'],['R'],['Legendary'],['Creature'],"['Human', 'Soldier', 'Warrior']",Rare,PTK,4,3,None,Haste; horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Desert Sandstorm,3.0,['Red'],['R'],None,['Sorcery'],None,Common,PTK,None,None,None,Desert Sandstorm deals 1 damage to each creature.
Straw Soldiers,2.0,['Blue'],['U'],None,['Creature'],"['Scarecrow', 'Soldier']",Common,PTK,1,3,None,None
Strategic Planning,2.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,PTK,None,None,None,Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.
Wei Scout,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Soldier', 'Scout']",Common,PTK,1,1,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
"Dong Zhou, the Tyrant",5.0,['Red'],['R'],['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,PTK,3,3,None,"When Dong Zhou, the Tyrant enters the battlefield, target creature an opponent controls deals damage equal to its power to that player."
Preemptive Strike,2.0,['Blue'],['U'],None,['Instant'],None,Common,PTK,None,None,None,Counter target creature spell.
