Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Gutter Skulker // Gutter Shortcut,4.0,['Blue'],['U'],None,['Creature'],['Spirit'],Uncommon,VOW,3,3,None,Gutter Skulker can't be blocked as long as it's attacking alone.\nDisturb {3}{U} (You may cast this card from your graveyard transformed for its disturb cost.)
Avabruck Caretaker // Hollowhenge Huntmaster,6.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Mythic,VOW,4,4,None,"Hexproof\nAt the beginning of combat on your turn, put two +1/+1 counters on another target creature you control.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Ancient Lumberknot,4.0,"['Black', 'Green']","['B', 'G']",None,['Creature'],['Treefolk'],Uncommon,VOW,1,4,None,Each creature you control with toughness greater than its power assigns combat damage equal to its toughness rather than its power.
"Geralf, Visionary Stitcher",3.0,['Blue'],['U'],['Legendary'],['Creature'],"['Human', 'Wizard']",Rare,VOW,1,4,None,"Zombies you control have flying.\n{U}, {T}, Sacrifice another nontoken creature: Create an X/X blue Zombie creature token, where X is the sacrificed creature's toughness."
Ascendant Packleader,1.0,['Green'],['G'],None,['Creature'],['Wolf'],Rare,VOW,2,1,None,"Ascendant Packleader enters the battlefield with a +1/+1 counter on it if you control a permanent with mana value 4 or greater.\nWhenever you cast a spell with mana value 4 or greater, put a +1/+1 counter on Ascendant Packleader."
Geistlight Snare,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,VOW,None,None,None,This spell costs {1} less to cast if you control a Spirit. It also costs {1} less to cast if you control an enchantment.\nCounter target spell unless its controller pays {3}.
Apprentice Sharpshooter,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Archer']",Common,VOW,1,4,None,"Reach\nTraining (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)"
Wolfkin Outcast // Wedding Crasher,6.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Uncommon,VOW,5,4,None,"This spell costs {2} less to cast if you control a Wolf or Werewolf.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Fear of Death,2.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Enchant creature\nWhen Fear of Death enters the battlefield, mill two cards. (Put the top two cards of your library into your graveyard.)\nEnchanted creature gets -X/-0, where X is the number of cards in your graveyard."
Dreamshackle Geist,3.0,['Blue'],['U'],None,['Creature'],['Spirit'],Rare,VOW,3,1,None,"Flying\nAt the beginning of combat on your turn, choose up to one —\n• Tap target creature.\n• Target creature doesn't untap during its controller's next untap step."
Weary Prisoner // Wrathful Jailbreaker,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Werewolf']",Common,VOW,2,6,None,"Defender\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Wolf Strike,3.0,['Green'],['G'],None,['Instant'],None,Common,VOW,None,None,None,Target creature you control gets +2/+0 until end of turn if it's night. Then it deals damage equal to its power to target creature you don't control.
Dreadlight Monstrosity,6.0,['Blue'],['U'],None,['Creature'],"['Crab', 'Horror']",Common,VOW,5,5,None,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\n{3}{U}{U}: Dreadlight Monstrosity can't be blocked this turn. Activate only if you own a card in exile."
Markov Retribution,3.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,VOW,None,None,None,Choose one or both —\n• Creatures you control get +1/+0 until end of turn.\n• Target Vampire you control deals damage equal to its power to another target creature.
Witch's Web,2.0,['Green'],['G'],None,['Instant'],None,Common,VOW,None,None,None,Target creature gets +3/+3 and gains reach until end of turn. Untap it.
Diver Skaab,5.0,['Blue'],['U'],None,['Creature'],['Zombie'],Uncommon,VOW,3,5,None,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)\nWhen Diver Skaab exploits a creature, target creature's owner puts it on the top or bottom of their library."
Cruel Witness,4.0,['Blue'],['U'],None,['Creature'],"['Bird', 'Horror']",Common,VOW,3,3,None,"Flying\nWhenever you cast a noncreature spell, look at the top card of your library. You may put that card into your graveyard."
Voltaic Visionary // Volt-Charged Berserker,2.0,['Red'],['R'],None,['Creature'],"['Human', 'Wizard']",Uncommon,VOW,3,1,None,"{T}: Voltaic Visionary deals 2 damage to you. Exile the top card of your library. You may play that card this turn. Activate only as a sorcery.\nWhen you play a card exiled with Voltaic Visionary, transform Voltaic Visionary."
Cradle of Safety,2.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Flash\nEnchant creature you control\nWhen Cradle of Safety enters the battlefield, enchanted creature gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)\nEnchanted creature gets +1/+1."
Weaver of Blossoms // Blossom-Clad Werewolf,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Common,VOW,2,3,None,"{T}: Add one mana of any color.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Consuming Tide,4.0,['Blue'],['U'],None,['Sorcery'],None,Rare,VOW,None,None,None,Each player chooses a nonland permanent they control. Return all nonland permanents not chosen this way to their owners' hands. Then you draw a card for each opponent who has more cards in their hand than you.
Voldaren Epicure,1.0,['Red'],['R'],None,['Creature'],['Vampire'],Common,VOW,1,1,None,"When Voldaren Epicure enters the battlefield, it deals 1 damage to each opponent. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")"
Cobbled Lancer,1.0,['Blue'],['U'],None,['Creature'],"['Zombie', 'Horse']",Uncommon,VOW,3,3,None,"As an additional cost to cast this spell, exile a creature card from your graveyard.\n{3}{U}, Exile Cobbled Lancer from your graveyard: Draw a card."
Volatile Arsonist // Dire-Strain Anarchist,5.0,['Red'],['R'],None,['Creature'],"['Human', 'Werewolf']",Mythic,VOW,4,4,None,"Menace, haste\nWhenever Volatile Arsonist attacks, it deals 1 damage to each of up to one target creature, up to one target player, and/or up to one target planeswalker.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Ulvenwald Oddity // Ulvenwald Behemoth,4.0,['Green'],['G'],None,['Creature'],['Beast'],Rare,VOW,4,4,None,"Trample, haste\n{5}{G}{G}: Transform Ulvenwald Oddity."
Chill of the Grave,3.0,['Blue'],['U'],None,['Instant'],None,Common,VOW,None,None,None,This spell costs {1} less to cast if you control a Zombie.\nTap target creature. It doesn't untap during its controller's next untap step.\nDraw a card.
Vampires' Vengeance,3.0,['Red'],['R'],None,['Instant'],None,Uncommon,VOW,None,None,None,"Vampires' Vengeance deals 2 damage to each non-Vampire creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")"
Toxic Scorpion,2.0,['Green'],['G'],None,['Creature'],['Scorpion'],Common,VOW,1,1,None,"Deathtouch\nWhen Toxic Scorpion enters the battlefield, another target creature you control gains deathtouch until end of turn."
Cemetery Illuminator,3.0,['Blue'],['U'],None,['Creature'],['Spirit'],Mythic,VOW,2,3,None,"Flying\nWhenever Cemetery Illuminator enters the battlefield or attacks, exile a card from a graveyard.\nYou may look at the top card of your library any time.\nOnce each turn, you may cast a spell from the top of your library if it shares a card type with a card exiled with Cemetery Illuminator."
Sure Strike,2.0,['Red'],['R'],None,['Instant'],None,Common,VOW,None,None,None,Target creature gets +3/+0 and gains first strike until end of turn.
Sporeback Wolf,2.0,['Green'],['G'],None,['Creature'],['Wolf'],Common,VOW,2,2,None,"As long as it's your turn, Sporeback Wolf gets +0/+2."
Spore Crawler,3.0,['Green'],['G'],None,['Creature'],['Fungus'],Common,VOW,3,2,None,"When Spore Crawler dies, draw a card."
Biolume Egg // Biolume Serpent,3.0,['Blue'],['U'],None,['Creature'],"['Serpent', 'Egg']",Uncommon,VOW,0,4,None,"Defender\nWhen Biolume Egg enters the battlefield, scry 2.\nWhen you sacrifice Biolume Egg, return it to the battlefield transformed under its owner's control at the beginning of the next end step."
Runebound Wolf,2.0,['Red'],['R'],None,['Creature'],['Wolf'],Uncommon,VOW,2,2,None,"{3}{R}, {T}: Runebound Wolf deals damage equal to the number of Wolves and Werewolves you control to target opponent."
Splendid Reclamation,4.0,['Green'],['G'],None,['Sorcery'],None,Rare,VOW,None,None,None,Return all land cards from your graveyard to the battlefield tapped.
Binding Geist // Spectral Binding,3.0,['Blue'],['U'],None,['Creature'],['Spirit'],Common,VOW,3,1,None,"Whenever Binding Geist attacks, target creature an opponent controls gets -2/-0 until end of turn.\nDisturb {1}{U} (You may cast this card from your graveyard transformed for its disturb cost.)"
Stensia Uprising,4.0,['Red'],['R'],None,['Enchantment'],None,Rare,VOW,None,None,None,"At the beginning of your end step, create a 1/1 red Human creature token. Then if you control exactly thirteen permanents, you may sacrifice Stensia Uprising. When you do, it deals 7 damage to any target."
Spiked Ripsaw,3.0,['Green'],['G'],None,['Artifact'],['Equipment'],Uncommon,VOW,None,None,None,"Equipped creature gets +3/+3.\nWhenever equipped creature attacks, you may sacrifice a Forest. If you do, that creature gains trample until end of turn.\nEquip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)"
Alchemist's Retrieval,1.0,['Blue'],['U'],None,['Instant'],None,Common,VOW,None,None,None,"Cleave {1}{U} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)\nReturn target nonland permanent [you control] to its owner's hand."
Sanguine Statuette,2.0,['Red'],['R'],None,['Artifact'],None,Uncommon,VOW,None,None,None,"When Sanguine Statuette enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")\nWhenever you sacrifice a Blood token, you may have Sanguine Statuette become a 3/3 Vampire artifact creature with haste until end of turn."
Snarling Wolf,1.0,['Green'],['G'],None,['Creature'],['Wolf'],Common,VOW,1,1,None,{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.
Welcoming Vampire,3.0,['White'],['W'],None,['Creature'],['Vampire'],Rare,VOW,2,3,None,"Flying\nWhenever one or more other creatures with power 2 or less enter the battlefield under your control, draw a card. This ability triggers only once each turn."
Olivia's Attendants,6.0,['Red'],['R'],None,['Creature'],['Vampire'],Rare,VOW,6,6,None,"Menace\nWhenever Olivia's Attendants deals damage, create that many Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")\n{2}{R}: Olivia's Attendants deals 1 damage to any target."
Sheltering Boughs,3.0,['Green'],['G'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Enchant creature\nWhen Sheltering Boughs enters the battlefield, draw a card.\nEnchanted creature gets +1/+3."
Manaform Hellkite,4.0,['Red'],['R'],None,['Creature'],['Dragon'],Mythic,VOW,4,4,None,"Flying\nWhenever you cast a noncreature spell, create an X/X red Dragon Illusion creature token with flying and haste, where X is the amount of mana spent to cast that spell. Exile that token at the beginning of the next end step."
Sawblade Slinger,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Archer']",Uncommon,VOW,4,3,None,"When Sawblade Slinger enters the battlefield, choose up to one —\n• Destroy target artifact an opponent controls.\n• Sawblade Slinger fights target Zombie an opponent controls."
Wedding Announcement // Wedding Festivity,3.0,['White'],['W'],None,['Enchantment'],None,Rare,VOW,None,None,None,"At the beginning of your end step, put an invitation counter on Wedding Announcement. If you attacked with two or more creatures this turn, draw a card. Otherwise, create a 1/1 white Human creature token. Then if Wedding Announcement has three or more invitation counters on it, transform it."
Rending Flame,3.0,['Red'],['R'],None,['Instant'],None,Uncommon,VOW,None,None,None,"Rending Flame deals 5 damage to target creature or planeswalker. If that permanent is a Spirit, Rending Flame also deals 2 damage to that permanent's controller."
Rural Recruit,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Peasant']",Common,VOW,1,1,None,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)\nWhen Rural Recruit enters the battlefield, create a 3/1 green Boar creature token."
Voice of the Blessed,2.0,['White'],['W'],None,['Creature'],"['Spirit', 'Cleric']",Rare,VOW,2,2,None,"Whenever you gain life, put a +1/+1 counter on Voice of the Blessed.\nAs long as Voice of the Blessed has four or more +1/+1 counters on it, it has flying and vigilance.\nAs long as Voice of the Blessed has ten or more +1/+1 counters on it, it has indestructible."
Reckless Impulse,2.0,['Red'],['R'],None,['Sorcery'],None,Common,VOW,None,None,None,"Exile the top two cards of your library. Until the end of your next turn, you may play those cards."
Retrieve,3.0,['Green'],['G'],None,['Sorcery'],None,Uncommon,VOW,None,None,None,Return up to one target creature card and up to one target noncreature permanent card from your graveyard to your hand. Exile Retrieve.
Vampire Slayer,2.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,VOW,2,2,None,"Whenever Vampire Slayer deals damage to a Vampire, destroy that creature."
Pyre Spawn,6.0,['Red'],['R'],None,['Creature'],['Elemental'],Common,VOW,6,4,None,"When Pyre Spawn dies, it deals 3 damage to any target."
Reclusive Taxidermist,2.0,['Green'],['G'],None,['Creature'],"['Human', 'Druid']",Uncommon,VOW,1,2,None,Reclusive Taxidermist gets +3/+2 as long as there are four or more creature cards in your graveyard.\n{T}: Add one mana of any color.
Valorous Stance,2.0,['White'],['W'],None,['Instant'],None,Uncommon,VOW,None,None,None,"Choose one —\n• Target creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)\n• Destroy target creature with toughness 4 or greater."
Magma Pummeler,2.0,['Red'],['R'],None,['Creature'],['Elemental'],Uncommon,VOW,0,0,None,"Magma Pummeler enters the battlefield with X +1/+1 counters on it.\nIf damage would be dealt to Magma Pummeler while it has a +1/+1 counter on it, prevent that damage and remove that many +1/+1 counters from it. When one or more counters are removed from Magma Pummeler this way, it deals that much damage to any target."
Packsong Pup,2.0,['Green'],['G'],None,['Creature'],['Wolf'],Uncommon,VOW,1,1,None,"At the beginning of combat on your turn, if you control another Wolf or Werewolf, put a +1/+1 counter on Packsong Pup.\nWhen Packsong Pup dies, you gain life equal to its power."
Unholy Officiant,1.0,['White'],['W'],None,['Creature'],"['Vampire', 'Cleric']",Common,VOW,1,2,None,Vigilance\n{4}{W}: Put a +1/+1 counter on Unholy Officiant.
Lightning Wolf,4.0,['Red'],['R'],None,['Creature'],['Wolf'],Common,VOW,4,3,None,{1}{R}: Lightning Wolf gains first strike until end of turn. Activate only as a sorcery.
Oakshade Stalker // Moonlit Ambusher,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Ranger', 'Werewolf']",Uncommon,VOW,3,3,None,"You may cast this spell as though it had flash if you pay {2} more to cast it.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Twinblade Geist // Twinblade Invocation,2.0,['White'],['W'],None,['Creature'],"['Spirit', 'Warrior']",Uncommon,VOW,1,1,None,Double strike\nDisturb {2}{W} (You may cast this card from your graveyard transformed for its disturb cost.)
Lambholt Raconteur // Lambholt Ravager,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Werewolf']",Uncommon,VOW,2,4,None,"Whenever you cast a noncreature spell, Lambholt Raconteur deals 1 damage to each opponent.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Nature's Embrace,3.0,['Green'],['G'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Enchant creature or land\nAs long as enchanted permanent is a creature, it gets +2/+2.\nAs long as enchanted permanent is a land, it has ""{T}: Add two mana of any one color."""
Traveling Minister,1.0,['White'],['W'],None,['Creature'],"['Human', 'Cleric']",Common,VOW,1,1,None,{T}: Target creature gets +1/+0 until end of turn. You gain 1 life. Activate only as a sorcery.
Lacerate Flesh,5.0,['Red'],['R'],None,['Sorcery'],None,Common,VOW,None,None,None,"Lacerate Flesh deals 4 damage to target creature. Create a number of Blood tokens equal to the amount of excess damage dealt to that creature this way. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")"
Mulch,2.0,['Green'],['G'],None,['Sorcery'],None,Common,VOW,None,None,None,Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.
"Thalia, Guardian of Thraben",2.0,['White'],['W'],['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,VOW,2,1,None,First strike\nNoncreature spells cost {1} more to cast.
Kessig Wolfrider,1.0,['Red'],['R'],None,['Creature'],"['Human', 'Knight']",Rare,VOW,1,2,None,"Menace\n{2}{R}, {T}, Exile three cards from your graveyard: Create a 3/2 red Wolf creature token."
Moldgraf Millipede,5.0,['Green'],['G'],None,['Creature'],"['Insect', 'Horror']",Common,VOW,2,2,None,"When Moldgraf Millipede enters the battlefield, mill three cards, then put a +1/+1 counter on Moldgraf Millipede for each creature card in your graveyard. (To mill a card, put the top card of your library into your graveyard.)"
Supernatural Rescue,4.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"This spell has flash as long as you control a Spirit.\nWhen you cast this spell, tap up to two target creatures you don't control.\nEnchant creature you control\nEnchanted creature gets +1/+2."
Restless Bloodseeker // Bloodsoaked Reveler,2.0,['Black'],['B'],None,['Creature'],['Vampire'],Uncommon,VOW,1,3,None,"At the beginning of your end step, if you gained life this turn, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")\nSacrifice two Blood tokens: Transform Restless Bloodseeker. Activate only as a sorcery."
Kessig Flamebreather,2.0,['Red'],['R'],None,['Creature'],"['Human', 'Shaman']",Common,VOW,1,3,None,"Whenever you cast a noncreature spell, Kessig Flamebreather deals 1 damage to each opponent."
Sigarda's Summons,6.0,['White'],['W'],None,['Enchantment'],None,Rare,VOW,None,None,None,"Creatures you control with +1/+1 counters on them have base power and toughness 4/4, have flying, and are Angels in addition to their other types."
Into the Night,4.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,VOW,None,None,None,"It becomes night. Discard any number of cards, then draw that many cards plus one."
Laid to Rest,4.0,['Green'],['G'],None,['Enchantment'],None,Uncommon,VOW,None,None,None,"Whenever a Human you control dies, draw a card.\nWhenever a creature you control with a +1/+1 counter on it dies, you gain 2 life."
Sigarda's Imprisonment,3.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Enchant creature\nEnchanted creature can't attack or block.\n{4}{W}: Exile enchanted creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")"
Massive Might,1.0,['Green'],['G'],None,['Instant'],None,Common,VOW,None,None,None,Target creature gets +2/+2 and gains trample until end of turn.
Savior of Ollenbock,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Mythic,VOW,1,2,None,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)\nWhenever Savior of Ollenbock trains, exile up to one other target creature from the battlefield or creature card from a graveyard.\nWhen Savior of Ollenbock leaves the battlefield, put the exiled cards onto the battlefield under their owners' control."
Ill-Tempered Loner // Howlpack Avenger,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Werewolf']",Rare,VOW,3,3,None,"Whenever Ill-Tempered Loner is dealt damage, it deals that much damage to any target.\n{1}{R}: Ill-Tempered Loner gets +2/+0 until end of turn.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Sanctify,2.0,['White'],['W'],None,['Sorcery'],None,Common,VOW,None,None,None,Destroy target artifact or enchantment. You gain 3 life.
Hungry Ridgewolf,2.0,['Red'],['R'],None,['Creature'],['Wolf'],Common,VOW,2,2,None,"As long as you control another Wolf or Werewolf, Hungry Ridgewolf gets +1/+0 and has trample."
Infestation Expert // Infested Werewolf,5.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Uncommon,VOW,3,4,None,"Whenever Infestation Expert enters the battlefield or attacks, create a 1/1 green Insect creature token.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Resistance Squad,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,VOW,3,2,None,"When Resistance Squad enters the battlefield, if you control another Human, draw a card."
Honeymoon Hearse,3.0,['Red'],['R'],None,['Artifact'],['Vehicle'],Uncommon,VOW,5,5,None,Trample\nTap two untapped creatures you control: Honeymoon Hearse becomes an artifact creature until end of turn.
Frenzied Devils,5.0,['Red'],['R'],None,['Creature'],['Devil'],Uncommon,VOW,3,3,None,"Haste\nWhenever you cast a noncreature spell, Frenzied Devils gets +2/+2 until end of turn."
Radiant Grace // Radiant Restraints,1.0,['White'],['W'],None,['Enchantment'],['Aura'],Uncommon,VOW,None,None,None,"Enchant creature\nEnchanted creature gets +1/+0 and has vigilance.\nWhen enchanted creature dies, return Radiant Grace to the battlefield transformed under your control attached to target opponent."
Flame-Blessed Bolt,1.0,['Red'],['R'],None,['Instant'],None,Common,VOW,None,None,None,"Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead."
Piercing Light,1.0,['White'],['W'],None,['Instant'],None,Common,VOW,None,None,None,Piercing Light deals 2 damage to target attacking or blocking creature. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
Parish-Blade Trainee,2.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,VOW,1,2,None,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)\nWhen Parish-Blade Trainee dies, put its counters on target creature you control."
Fearful Villager // Fearsome Werewolf,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Werewolf']",Common,VOW,2,3,None,"Menace (This creature can't be blocked except by two or more creatures.)\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Howlpack Piper // Wildsong Howler,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Rare,VOW,2,2,None,"This spell can't be countered.\n{1}{G}, {T}: You may put a creature card from your hand onto the battlefield. If it's a Wolf or Werewolf, untap Howlpack Piper. Activate only as a sorcery.\nDaybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Falkenrath Celebrants,5.0,['Red'],['R'],None,['Creature'],['Vampire'],Common,VOW,4,4,None,"Menace (This creature can't be blocked except by two or more creatures.)\nWhen Falkenrath Celebrants enters the battlefield, create two Blood tokens. (They're artifacts with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")"
Howling Moon,3.0,['Green'],['G'],None,['Enchantment'],None,Rare,VOW,None,None,None,"At the beginning of combat on your turn, target Wolf or Werewolf you control gets +2/+2 until end of turn.\nWhenever an opponent casts their second spell each turn, create a 2/2 green Wolf creature token."
Panicked Bystander // Cackling Culprit,2.0,['White'],"['B', 'W']",None,['Creature'],"['Human', 'Peasant']",Uncommon,VOW,2,2,None,"Whenever Panicked Bystander or another creature you control dies, you gain 1 life.\nAt the beginning of your end step, if you gained 3 or more life this turn, transform Panicked Bystander."
End the Festivities,1.0,['Red'],['R'],None,['Sorcery'],None,Common,VOW,None,None,None,End the Festivities deals 1 damage to each opponent and each creature and planeswalker they control.
Ollenbock Escort,1.0,['White'],['W'],None,['Creature'],"['Human', 'Cleric']",Uncommon,VOW,1,1,None,Vigilance\nSacrifice Ollenbock Escort: Target creature you control with a +1/+1 counter on it gains lifelink and indestructible until end of turn.
Dominating Vampire,3.0,['Red'],['R'],None,['Creature'],['Vampire'],Rare,VOW,3,3,None,"When Dominating Vampire enters the battlefield, gain control of target creature with mana value less than or equal to the number of Vampires you control until end of turn. Untap that creature. It gains haste until end of turn."
Hookhand Mariner // Riphook Raider,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Common,VOW,4,4,None,"Daybound (If a player casts no spells during their own turn, it becomes night next turn.)"
Nurturing Presence,2.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,VOW,None,None,None,"Enchant creature\nEnchanted creature has ""Whenever a creature enters the battlefield under your control, this creature gets +1/+1 until end of turn.""\nWhen Nurturing Presence enters the battlefield, create a 1/1 white Spirit creature token with flying."
Daybreak Combatants,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,VOW,2,2,None,"Haste\nWhen Daybreak Combatants enters the battlefield, target creature gets +2/+0 until end of turn."
Hiveheart Shaman,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Shaman']",Rare,VOW,3,5,None,"Whenever Hiveheart Shaman attacks, you may search your library for a basic land card that doesn't share a land type with a land you control, put that card onto the battlefield, then shuffle.\n{5}{G}: Create a 1/1 green Insect creature token. Put X +1/+1 counters on it, where X is the number of basic land types among lands you control. Activate only as a sorcery."
Nebelgast Beguiler,5.0,['White'],['W'],None,['Creature'],['Spirit'],Common,VOW,2,5,None,"{W}, {T}: Tap target creature."
Curse of Hospitality,3.0,['Red'],['R'],None,['Enchantment'],"['Aura', 'Curse']",Rare,VOW,None,None,None,"Enchant player\nCreatures attacking enchanted player have trample.\nWhenever a creature deals combat damage to enchanted player, that player exiles the top card of their library. Until end of turn, that creature's controller may play that card and they may spend mana as though it were mana of any color to cast that spell."
Hamlet Vanguard,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Warrior']",Rare,VOW,1,1,None,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\nHamlet Vanguard enters the battlefield with two +1/+1 counters on it for each other nontoken Human you control."
Militia Rallier,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,VOW,3,3,None,"Militia Rallier can't attack alone.\nWhenever Militia Rallier attacks, untap target creature."
Creepy Puppeteer,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Rogue']",Rare,VOW,4,3,None,"Haste\nWhenever Creepy Puppeteer attacks, if you attacked with exactly one other creature this combat, you may have that creature's base power and toughness become 4/3 until end of turn."
Glorious Sunrise,5.0,['Green'],['G'],None,['Enchantment'],None,Rare,VOW,None,None,None,"At the beginning of combat on your turn, choose one —\n• Creatures you control get +1/+1 and gain trample until end of turn.\n• Target land gains ""{T}: Add {G}{G}{G}"" until end of turn.\n• Draw a card if you control a creature with power 3 or greater.\n• You gain 3 life."
Lantern Flare,2.0,['White'],"['R', 'W']",None,['Instant'],None,Rare,VOW,None,None,None,"Cleave {X}{R}{W} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)\nLantern Flare deals X damage to target creature or planeswalker and you gain X life. [X is the number of creatures you control.]"
Flourishing Hunter,6.0,['Green'],['G'],None,['Creature'],"['Wolf', 'Spirit']",Common,VOW,6,6,None,"When Flourishing Hunter enters the battlefield, you gain life equal to the greatest toughness among other creatures you control."
Change of Fortune,4.0,['Red'],['R'],None,['Sorcery'],None,Rare,VOW,None,None,None,"Discard your hand, then draw a card for each card you've discarded this turn."
Kindly Ancestor // Ancestor's Embrace,3.0,['White'],['W'],None,['Creature'],['Spirit'],Common,VOW,2,3,None,Lifelink\nDisturb {1}{W} (You may cast this card from your graveyard transformed for its disturb cost.)
"Chandra, Dressed to Kill",3.0,['Red'],['R'],['Legendary'],['Planeswalker'],['Chandra'],Mythic,VOW,None,None,3,"[+1]: Add {R}. Chandra, Dressed to Kill deals 1 damage to up to one target player or planeswalker.\n[+1]: Exile the top card of your library. If it's red, you may cast it this turn.\n[−7]: Exile the top five cards of your library. You may cast red spells from among them this turn. You get an emblem with ""Whenever you cast a red spell, this emblem deals X damage to any target, where X is the amount of mana spent to cast that spell."""
Cemetery Gatekeeper,2.0,['Red'],['R'],None,['Creature'],['Vampire'],Mythic,VOW,2,1,None,"First strike\nWhen Cemetery Gatekeeper enters the battlefield, exile a card from a graveyard.\nWhenever a player plays a land or casts a spell, if it shares a card type with the exiled card, Cemetery Gatekeeper deals 2 damage to that player."
"Katilda, Dawnhart Martyr // Katilda's Rising Dawn",3.0,['White'],['W'],['Legendary'],['Creature'],"['Spirit', 'Warlock']",Rare,VOW,*,*,None,"Flying, lifelink, protection from Vampires\nKatilda, Dawnhart Martyr's power and toughness are each equal to the number of permanents you control that are Spirits and/or enchantments.\nDisturb {3}{W}{W} (You may cast this card from your graveyard transformed for its disturb cost.)"
