Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Memory's Journey,2.0,['Blue'],"['G', 'U']",None,['Instant'],None,Uncommon,ISD,None,None,None,Target player shuffles up to three target cards from their graveyard into their library.\nFlashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Stromkirk Patrol,5.0,['Black'],['B'],None,['Creature'],"['Vampire', 'Soldier']",Common,ISD,4,3,None,"Whenever Stromkirk Patrol deals combat damage to a player, put a +1/+1 counter on it."
Nevermore,3.0,['White'],['W'],None,['Enchantment'],None,Rare,ISD,None,None,None,"As Nevermore enters the battlefield, choose a nonland card name.\nSpells with the chosen name can't be cast."
Makeshift Mauler,4.0,['Blue'],['U'],None,['Creature'],"['Zombie', 'Horror']",Common,ISD,4,5,None,"As an additional cost to cast this spell, exile a creature card from your graveyard."
Skirsdag High Priest,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Cleric']",Rare,ISD,1,2,None,"Morbid — {T}, Tap two untapped creatures you control: Create a 5/5 black Demon creature token with flying. Activate only if a creature died this turn."
Moment of Heroism,2.0,['White'],['W'],None,['Instant'],None,Common,ISD,None,None,None,Target creature gets +2/+2 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.)
Skeletal Grimace,2.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,"Enchant creature\nEnchanted creature gets +1/+1 and has ""{B}: Regenerate this creature."""
"Mikaeus, the Lunarch",1.0,['White'],['W'],['Legendary'],['Creature'],"['Human', 'Cleric']",Mythic,ISD,0,0,None,"Mikaeus, the Lunarch enters the battlefield with X +1/+1 counters on it.\n{T}: Put a +1/+1 counter on Mikaeus.\n{T}, Remove a +1/+1 counter from Mikaeus: Put a +1/+1 counter on each other creature you control."
Ludevic's Test Subject // Ludevic's Abomination,2.0,['Blue'],['U'],None,['Creature'],"['Lizard', 'Egg']",Rare,ISD,0,3,None,"Defender\n{1}{U}: Put a hatchling counter on Ludevic's Test Subject. Then if there are five or more hatchling counters on it, remove all of them and transform it."
Sever the Bloodline,4.0,['Black'],['B'],None,['Sorcery'],None,Rare,ISD,None,None,None,Exile target creature and all other creatures with the same name as that creature.\nFlashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Midnight Haunting,3.0,['White'],['W'],None,['Instant'],None,Uncommon,ISD,None,None,None,Create two 1/1 white Spirit creature tokens with flying.
Lost in the Mist,5.0,['Blue'],['U'],None,['Instant'],None,Common,ISD,None,None,None,Counter target spell. Return target permanent to its owner's hand.
Mentor of the Meek,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,ISD,2,2,None,"Whenever another creature with power 2 or less enters the battlefield under your control, you may pay {1}. If you do, draw a card."
Lantern Spirit,3.0,['Blue'],['U'],None,['Creature'],['Spirit'],Uncommon,ISD,2,1,None,Flying\n{U}: Return Lantern Spirit to its owner's hand.
Mausoleum Guard,4.0,['White'],['W'],None,['Creature'],"['Human', 'Scout']",Uncommon,ISD,2,2,None,"When Mausoleum Guard dies, create two 1/1 white Spirit creature tokens with flying."
Laboratory Maniac,3.0,['Blue'],['U'],None,['Creature'],"['Human', 'Wizard']",Rare,ISD,2,2,None,"If you would draw a card while your library has no cards in it, you win the game instead."
Intangible Virtue,2.0,['White'],['W'],None,['Enchantment'],None,Uncommon,ISD,None,None,None,Creature tokens you control get +1/+1 and have vigilance.
Invisible Stalker,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Rogue']",Uncommon,ISD,1,1,None,Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nInvisible Stalker can't be blocked.
Ghostly Possession,3.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,Enchant creature\nEnchanted creature has flying.\nPrevent all combat damage that would be dealt to and dealt by enchanted creature.
Hysterical Blindness,3.0,['Blue'],['U'],None,['Instant'],None,Common,ISD,None,None,None,Creatures your opponents control get -4/-0 until end of turn.
Screeching Bat // Stalking Vampire,3.0,['Black'],['B'],None,['Creature'],['Bat'],Uncommon,ISD,2,2,None,"Flying\nAt the beginning of your upkeep, you may pay {2}{B}{B}. If you do, transform Screeching Bat."
Geist-Honored Monk,5.0,['White'],['W'],None,['Creature'],"['Human', 'Monk']",Rare,ISD,*,*,None,"Vigilance\nGeist-Honored Monk's power and toughness are each equal to the number of creatures you control.\nWhen Geist-Honored Monk enters the battlefield, create two 1/1 white Spirit creature tokens with flying."
Grasp of Phantoms,4.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,ISD,None,None,None,Put target creature on top of its owner's library.\nFlashback {7}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Unburial Rites,5.0,['Black'],"['B', 'W']",None,['Sorcery'],None,Uncommon,ISD,None,None,None,Return target creature card from your graveyard to the battlefield.\nFlashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Gallows Warden,5.0,['White'],['W'],None,['Creature'],['Spirit'],Uncommon,ISD,3,3,None,Flying\nOther Spirit creatures you control get +0/+1.
Frightful Delusion,3.0,['Blue'],['U'],None,['Instant'],None,Common,ISD,None,None,None,Counter target spell unless its controller pays {1}. That player discards a card.
Rotting Fensnake,4.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Snake']",Common,ISD,5,1,None,None
Angel of Flight Alabaster,5.0,['White'],['W'],None,['Creature'],['Angel'],Rare,ISD,4,4,None,"Flying\nAt the beginning of your upkeep, return target Spirit card from your graveyard to your hand."
Fortress Crab,4.0,['Blue'],['U'],None,['Creature'],['Crab'],Common,ISD,1,6,None,None
Night Terrors,3.0,['Black'],['B'],None,['Sorcery'],None,Common,ISD,None,None,None,Target player reveals their hand. You choose a nonland card from it. Exile that card.
Elder Cathar,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,ISD,2,2,None,"When Elder Cathar dies, put a +1/+1 counter on target creature you control. If that creature is a Human, put two +1/+1 counters on it instead."
Reaper from the Abyss,6.0,['Black'],['B'],None,['Creature'],['Demon'],Mythic,ISD,6,6,None,"Flying\nMorbid — At the beginning of each end step, if a creature died this turn, destroy target non-Demon creature."
Geistcatcher's Rig,6.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,ISD,4,5,None,"When Geistcatcher's Rig enters the battlefield, you may have it deal 4 damage to target creature with flying."
Feeling of Dread,2.0,['White'],"['U', 'W']",None,['Instant'],None,Common,ISD,None,None,None,Tap up to two target creatures.\nFlashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Forbidden Alchemy,3.0,['Blue'],"['B', 'U']",None,['Instant'],None,Common,ISD,None,None,None,Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard.\nFlashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Dead Weight,1.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,Enchant creature\nEnchanted creature gets -2/-2.
Dream Twist,1.0,['Blue'],['U'],None,['Instant'],None,Common,ISD,None,None,None,Target player mills three cards.\nFlashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Markov Patrician,3.0,['Black'],['B'],None,['Creature'],['Vampire'],Common,ISD,3,1,None,Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Moan of the Unhallowed,4.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,ISD,None,None,None,Create two 2/2 black Zombie creature tokens.\nFlashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Morkrut Banshee,5.0,['Black'],['B'],None,['Creature'],['Spirit'],Uncommon,ISD,4,4,None,"Morbid — When Morkrut Banshee enters the battlefield, if a creature died this turn, target creature gets -4/-4 until end of turn."
Dissipate,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,ISD,None,None,None,"Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard."
Fiend Hunter,3.0,['White'],['W'],None,['Creature'],"['Human', 'Cleric']",Uncommon,ISD,1,3,None,"When Fiend Hunter enters the battlefield, you may exile another target creature.\nWhen Fiend Hunter leaves the battlefield, return the exiled card to the battlefield under its owner's control."
Deranged Assistant,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,ISD,1,1,None,"{T}, Mill a card: Add {C}. (To mill a card, put the top card of your library into your graveyard.)"
Maw of the Mire,5.0,['Black'],['B'],None,['Sorcery'],None,Common,ISD,None,None,None,Destroy target land. You gain 4 life.
Elite Inquisitor,2.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,ISD,2,2,None,"First strike, vigilance\nProtection from Vampires, from Werewolves, and from Zombies"
Manor Skeleton,2.0,['Black'],['B'],None,['Creature'],['Skeleton'],Common,ISD,1,1,None,Haste\n{1}{B}: Regenerate Manor Skeleton.
Doomed Traveler,1.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,ISD,1,1,None,"When Doomed Traveler dies, create a 1/1 white Spirit creature token with flying."
Liliana of the Veil,3.0,['Black'],['B'],['Legendary'],['Planeswalker'],['Liliana'],Mythic,ISD,None,None,3,[+1]: Each player discards a card.\n[−2]: Target player sacrifices a creature.\n[−6]: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.
Delver of Secrets // Insectile Aberration,1.0,['Blue'],['U'],None,['Creature'],"['Human', 'Wizard']",Common,ISD,1,1,None,"At the beginning of your upkeep, look at the top card of your library. You may reveal that card. If an instant or sorcery card is revealed this way, transform Delver of Secrets."
Heartless Summoning,2.0,['Black'],['B'],None,['Enchantment'],None,Rare,ISD,None,None,None,Creature spells you cast cost {2} less to cast.\nCreatures you control get -1/-1.
Divine Reckoning,4.0,['White'],['W'],None,['Sorcery'],None,Rare,ISD,None,None,None,Each player chooses a creature they control. Destroy the rest.\nFlashback {5}{W}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Ghoulcaller's Chant,1.0,['Black'],['B'],None,['Sorcery'],None,Common,ISD,None,None,None,Choose one —\n• Return target creature card from your graveyard to your hand.\n• Return two target Zombie cards from your graveyard to your hand.
Dearly Departed,6.0,['White'],['W'],None,['Creature'],['Spirit'],Rare,ISD,5,5,None,"Flying\nAs long as Dearly Departed is in your graveyard, each Human creature you control enters the battlefield with an additional +1/+1 counter on it."
Gruesome Deformity,1.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,Enchant creature\nEnchanted creature has intimidate. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Ghoulraiser,3.0,['Black'],['B'],None,['Creature'],['Zombie'],Common,ISD,2,2,None,"When Ghoulraiser enters the battlefield, return a Zombie card at random from your graveyard to your hand."
Galvanic Juggernaut,4.0,None,None,None,"['Artifact', 'Creature']",['Juggernaut'],Uncommon,ISD,5,5,None,"Galvanic Juggernaut attacks each combat if able.\nGalvanic Juggernaut doesn't untap during your untap step.\nWhenever another creature dies, untap Galvanic Juggernaut."
Ghoulcaller's Bell,1.0,None,None,None,['Artifact'],None,Common,ISD,None,None,None,{T}: Each player mills a card.
Curse of the Bloody Tome,3.0,['Blue'],['U'],None,['Enchantment'],"['Aura', 'Curse']",Common,ISD,None,None,None,"Enchant player\nAt the beginning of enchanted player's upkeep, that player mills two cards."
Diregraf Ghoul,1.0,['Black'],['B'],None,['Creature'],['Zombie'],Uncommon,ISD,2,2,None,Diregraf Ghoul enters the battlefield tapped.
Chapel Geist,3.0,['White'],['W'],None,['Creature'],['Spirit'],Common,ISD,2,3,None,Flying
Curiosity,1.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Uncommon,ISD,None,None,None,"Enchant creature\nWhenever enchanted creature deals damage to an opponent, you may draw a card."
Claustrophobia,3.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,"Enchant creature\nWhen Claustrophobia enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step."
Curse of Oblivion,4.0,['Black'],['B'],None,['Enchantment'],"['Aura', 'Curse']",Common,ISD,None,None,None,"Enchant player\nAt the beginning of enchanted player's upkeep, that player exiles two cards from their graveyard."
Cloistered Youth // Unholy Fiend,2.0,['White'],"['B', 'W']",None,['Creature'],['Human'],Uncommon,ISD,1,1,None,"At the beginning of your upkeep, you may transform Cloistered Youth."
Falkenrath Noble,4.0,['Black'],['B'],None,['Creature'],"['Vampire', 'Noble']",Uncommon,ISD,2,2,None,"Flying\nWhenever Falkenrath Noble or another creature dies, target player loses 1 life and you gain 1 life."
Angelic Overseer,5.0,['White'],['W'],None,['Creature'],['Angel'],Mythic,ISD,5,3,None,"Flying\nAs long as you control a Human, Angelic Overseer has hexproof and indestructible."
Civilized Scholar // Homicidal Brute,3.0,['Blue'],"['R', 'U']",None,['Creature'],"['Human', 'Advisor']",Uncommon,ISD,0,1,None,"{T}: Draw a card, then discard a card. If a creature card is discarded this way, untap Civilized Scholar, then transform it."
Endless Ranks of the Dead,4.0,['Black'],['B'],None,['Enchantment'],None,Rare,ISD,None,None,None,"At the beginning of your upkeep, create X 2/2 black Zombie creature tokens, where X is half the number of Zombies you control, rounded down."
Abbey Griffin,4.0,['White'],['W'],None,['Creature'],['Griffin'],Common,ISD,2,2,None,"Flying, vigilance"
Cackling Counterpart,3.0,['Blue'],['U'],None,['Instant'],None,Rare,ISD,None,None,None,Create a token that's a copy of target creature you control.\nFlashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Disciple of Griselbrand,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Cleric']",Uncommon,ISD,1,1,None,"{1}, Sacrifice a creature: You gain life equal to the sacrificed creature's toughness."
Battleground Geist,5.0,['Blue'],['U'],None,['Creature'],['Spirit'],Uncommon,ISD,3,3,None,Flying\nOther Spirit creatures you control get +1/+0.
Curse of Death's Hold,5.0,['Black'],['B'],None,['Enchantment'],"['Aura', 'Curse']",Rare,ISD,None,None,None,Enchant player\nCreatures enchanted player controls get -1/-1.
Champion of the Parish,1.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,ISD,1,1,None,"Whenever another Human enters the battlefield under your control, put a +1/+1 counter on Champion of the Parish."
Corpse Lunge,3.0,['Black'],['B'],None,['Instant'],None,Common,ISD,None,None,None,"As an additional cost to cast this spell, exile a creature card from your graveyard.\nCorpse Lunge deals damage equal to the exiled card's power to target creature."
Back from the Brink,6.0,['Blue'],['U'],None,['Enchantment'],None,Rare,ISD,None,None,None,Exile a creature card from your graveyard and pay its mana cost: Create a token that's a copy of that card. Activate only as a sorcery.
Bump in the Night,1.0,['Black'],"['B', 'R']",None,['Sorcery'],None,Common,ISD,None,None,None,Target opponent loses 3 life.\nFlashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Brain Weevil,4.0,['Black'],['B'],None,['Creature'],['Insect'],Common,ISD,1,1,None,Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nSacrifice Brain Weevil: Target player discards two cards. Activate only as a sorcery.
Demonmail Hauberk,4.0,None,None,None,['Artifact'],['Equipment'],Uncommon,ISD,None,None,None,Equipped creature gets +4/+2.\nEquip—Sacrifice a creature.
Bonds of Faith,2.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,"Enchant creature\nEnchanted creature gets +2/+2 as long as it's a Human. Otherwise, it can't attack or block."
Armored Skaab,3.0,['Blue'],['U'],None,['Creature'],"['Zombie', 'Warrior']",Common,ISD,1,4,None,"When Armored Skaab enters the battlefield, mill four cards."
Bloodline Keeper // Lord of Lineage,4.0,['Black'],['B'],None,['Creature'],['Vampire'],Rare,ISD,3,3,None,Flying\n{T}: Create a 2/2 black Vampire creature token with flying.\n{B}: Transform Bloodline Keeper. Activate only if you control five or more Vampires.
Avacynian Priest,2.0,['White'],['W'],None,['Creature'],"['Human', 'Cleric']",Common,ISD,1,2,None,"{1}, {T}: Tap target non-Human creature."
Voiceless Spirit,3.0,['White'],['W'],None,['Creature'],['Spirit'],Common,ISD,2,1,None,"Flying, first strike"
Bloodgift Demon,5.0,['Black'],['B'],None,['Creature'],['Demon'],Rare,ISD,5,4,None,"Flying\nAt the beginning of your upkeep, target player draws a card and loses 1 life."
Village Bell-Ringer,3.0,['White'],['W'],None,['Creature'],"['Human', 'Scout']",Common,ISD,1,4,None,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Village Bell-Ringer enters the battlefield, untap all creatures you control."
Bitterheart Witch,5.0,['Black'],['B'],None,['Creature'],"['Human', 'Shaman']",Uncommon,ISD,1,2,None,"Deathtouch\nWhen Bitterheart Witch dies, you may search your library for a Curse card, put it onto the battlefield attached to target player, then shuffle."
Army of the Damned,8.0,['Black'],['B'],None,['Sorcery'],None,Mythic,ISD,None,None,None,Create thirteen tapped 2/2 black Zombie creature tokens.\nFlashback {7}{B}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Creepy Doll,5.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Rare,ISD,1,1,None,"Indestructible\nWhenever Creepy Doll deals combat damage to a creature, flip a coin. If you win the flip, destroy that creature."
Altar's Reap,2.0,['Black'],['B'],None,['Instant'],None,Common,ISD,None,None,None,"As an additional cost to cast this spell, sacrifice a creature.\nDraw two cards."
Urgent Exorcism,2.0,['White'],['W'],None,['Instant'],None,Common,ISD,None,None,None,Destroy target Spirit or enchantment.
Abattoir Ghoul,4.0,['Black'],['B'],None,['Creature'],['Zombie'],Uncommon,ISD,3,2,None,"First strike\nWhenever a creature dealt damage by Abattoir Ghoul this turn dies, you gain life equal to that creature's toughness."
Unruly Mob,2.0,['White'],['W'],None,['Creature'],['Human'],Common,ISD,1,1,None,"Whenever another creature you control dies, put a +1/+1 counter on Unruly Mob."
Undead Alchemist,4.0,['Blue'],['U'],None,['Creature'],['Zombie'],Rare,ISD,4,2,None,"If a Zombie you control would deal combat damage to a player, instead that player mills that many cards.\nWhenever a creature card is put into an opponent's graveyard from their library, exile that card and create a 2/2 black Zombie creature token."
Cobbled Wings,2.0,None,None,None,['Artifact'],['Equipment'],Common,ISD,None,None,None,Equipped creature has flying.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)
Think Twice,2.0,['Blue'],['U'],None,['Instant'],None,Common,ISD,None,None,None,Draw a card.\nFlashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Thraben Sentry // Thraben Militia,4.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,ISD,2,2,None,"Vigilance\nWhenever another creature you control dies, you may transform Thraben Sentry."
Sturmgeist,5.0,['Blue'],['U'],None,['Creature'],['Spirit'],Rare,ISD,*,*,None,"Flying\nSturmgeist's power and toughness are each equal to the number of cards in your hand.\nWhenever Sturmgeist deals combat damage to a player, draw a card."
Mask of Avacyn,2.0,None,None,None,['Artifact'],['Equipment'],Uncommon,ISD,None,None,None,Equipped creature gets +1/+2 and has hexproof. (It can't be the target of spells or abilities your opponents control.)\nEquip {3}
Manor Gargoyle,5.0,None,None,None,"['Artifact', 'Creature']",['Gargoyle'],Rare,ISD,4,4,None,"Defender\nManor Gargoyle has indestructible as long as it has defender.\n{1}: Until end of turn, Manor Gargoyle loses defender and gains flying."
Thraben Purebloods,5.0,['White'],['W'],None,['Creature'],['Dog'],Common,ISD,3,5,None,None
Stitcher's Apprentice,2.0,['Blue'],['U'],None,['Creature'],['Homunculus'],Common,ISD,1,2,None,"{1}{U}, {T}: Create a 2/2 blue Homunculus creature token, then sacrifice a creature."
Cellar Door,2.0,None,None,None,['Artifact'],None,Uncommon,ISD,None,None,None,"{3}, {T}: Target player puts the bottom card of their library into their graveyard. If it's a creature card, you create a 2/2 black Zombie creature token."
Villagers of Estwald // Howlpack of Estwald,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Werewolf']",Common,ISD,2,3,None,"At the beginning of each upkeep, if no spells were cast last turn, transform Villagers of Estwald."
Stitched Drake,3.0,['Blue'],['U'],None,['Creature'],"['Zombie', 'Drake']",Common,ISD,3,4,None,"As an additional cost to cast this spell, exile a creature card from your graveyard.\nFlying"
Grimoire of the Dead,4.0,None,None,['Legendary'],['Artifact'],None,Mythic,ISD,None,None,None,"{1}, {T}, Discard a card: Put a study counter on Grimoire of the Dead.\n{T}, Remove three study counters from Grimoire of the Dead and sacrifice it: Put all creature cards from all graveyards onto the battlefield under your control. They're black Zombies in addition to their other colors and types."
Butcher's Cleaver,3.0,None,None,None,['Artifact'],['Equipment'],Uncommon,ISD,None,None,None,"Equipped creature gets +3/+0.\nAs long as equipped creature is a Human, it has lifelink.\nEquip {3}"
Woodland Sleuth,4.0,['Green'],['G'],None,['Creature'],"['Human', 'Scout']",Common,ISD,2,3,None,"Morbid — When Woodland Sleuth enters the battlefield, if a creature died this turn, return a creature card at random from your graveyard to your hand."
Blazing Torch,1.0,None,None,None,['Artifact'],['Equipment'],Common,ISD,None,None,None,"Equipped creature can't be blocked by Vampires or Zombies.\nEquipped creature has ""{T}, Sacrifice Blazing Torch: Blazing Torch deals 2 damage to any target.""\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)"
Spectral Flight,2.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,ISD,None,None,None,Enchant creature\nEnchanted creature gets +2/+2 and has flying.
Olivia Voldaren,4.0,"['Black', 'Red']","['B', 'R']",['Legendary'],['Creature'],['Vampire'],Mythic,ISD,3,3,None,Flying\n{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1/+1 counter on Olivia Voldaren.\n{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.
"Grimgrin, Corpse-Born",5.0,"['Black', 'Blue']","['B', 'U']",['Legendary'],['Creature'],"['Zombie', 'Warrior']",Mythic,ISD,5,5,None,"Grimgrin, Corpse-Born enters the battlefield tapped and doesn't untap during your untap step.\nSacrifice another creature: Untap Grimgrin and put a +1/+1 counter on it.\nWhenever Grimgrin attacks, destroy target creature defending player controls, then put a +1/+1 counter on Grimgrin."
Geist of Saint Traft,3.0,"['Blue', 'White']","['U', 'W']",['Legendary'],['Creature'],"['Spirit', 'Cleric']",Mythic,ISD,2,2,None,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nWhenever Geist of Saint Traft attacks, create a 4/4 white Angel creature token with flying that's tapped and attacking. Exile that token at end of combat."
Evil Twin,4.0,"['Black', 'Blue']","['B', 'U']",None,['Creature'],['Shapeshifter'],Rare,ISD,0,0,None,"You may have Evil Twin enter the battlefield as a copy of any creature on the battlefield, except it has ""{U}{B}, {T}: Destroy target creature with the same name as this creature."""
Wreath of Geists,1.0,['Green'],['G'],None,['Enchantment'],['Aura'],Uncommon,ISD,None,None,None,"Enchant creature\nEnchanted creature gets +X/+X, where X is the number of creature cards in your graveyard."
Inquisitor's Flail,2.0,None,None,None,['Artifact'],['Equipment'],Uncommon,ISD,None,None,None,"If equipped creature would deal combat damage, it deals double that damage instead.\nIf another creature would deal combat damage to equipped creature, it deals double that damage to equipped creature instead.\nEquip {2}"
