Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Stun,2.0,['Red'],['R'],None,['Instant'],None,Common,TPR,None,None,None,Target creature can't block this turn.\nDraw a card.
Armor Sliver,3.0,['White'],['W'],None,['Creature'],['Sliver'],Common,TPR,2,2,None,"All Sliver creatures have ""{2}: This creature gets +0/+1 until end of turn."""
Youthful Knight,2.0,['White'],['W'],None,['Creature'],"['Human', 'Knight']",Common,TPR,2,1,None,First strike
Winds of Rath,5.0,['White'],['W'],None,['Sorcery'],None,Rare,TPR,None,None,None,Destroy all creatures that aren't enchanted. They can't be regenerated.
Warrior en-Kor,2.0,['White'],['W'],None,['Creature'],"['Kor', 'Warrior', 'Knight']",Uncommon,TPR,2,2,None,{0}: The next 1 damage that would be dealt to Warrior en-Kor this turn is dealt to target creature you control instead.
Canopy Spider,2.0,['Green'],['G'],None,['Creature'],['Spider'],Common,TPR,1,3,None,Reach (This creature can block creatures with flying.)
Wall of Essence,2.0,['White'],['W'],None,['Creature'],['Wall'],Uncommon,TPR,0,4,None,"Defender (This creature can't attack.)\nWhenever Wall of Essence is dealt combat damage, you gain that much life."
Staunch Defenders,5.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,TPR,3,4,None,"When Staunch Defenders enters the battlefield, you gain 4 life."
Standing Troops,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,TPR,1,4,None,Vigilance
Spirit Mirror,4.0,['White'],['W'],None,['Enchantment'],None,Rare,TPR,None,None,None,"At the beginning of your upkeep, if there are no Reflection tokens on the battlefield, create a 2/2 white Reflection creature token.\n{0}: Destroy target Reflection."
Spirit en-Kor,4.0,['White'],['W'],None,['Creature'],"['Kor', 'Spirit']",Common,TPR,2,2,None,Flying\n{0}: The next 1 damage that would be dealt to Spirit en-Kor this turn is dealt to target creature you control instead.
Soltari Trooper,2.0,['White'],['W'],None,['Creature'],"['Soltari', 'Soldier']",Common,TPR,1,1,None,"Shadow (This creature can block or be blocked by only creatures with shadow.)\nWhenever Soltari Trooper attacks, it gets +1/+1 until end of turn."
Soltari Priest,2.0,['White'],['W'],None,['Creature'],"['Soltari', 'Cleric']",Uncommon,TPR,2,1,None,Protection from red\nShadow (This creature can block or be blocked by only creatures with shadow.)
Seething Anger,1.0,['Red'],['R'],None,['Sorcery'],None,Common,TPR,None,None,None,"Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)\nTarget creature gets +3/+0 until end of turn."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,TPR,None,None,None,({T}: Add {G}.)
Searing Touch,1.0,['Red'],['R'],None,['Instant'],None,Uncommon,TPR,None,None,None,"Buyback {4} (You may pay an additional {4} as you cast this spell. If you do, put this card into your hand as it resolves.)\nSearing Touch deals 1 damage to any target."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,TPR,None,None,None,({T}: Add {G}.)
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,TPR,None,None,None,({T}: Add {R}.)
Sandstone Warrior,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Soldier', 'Warrior']",Common,TPR,1,3,None,First strike (This creature deals combat damage before creatures without first strike.)\n{R}: Sandstone Warrior gets +1/+0 until end of turn.
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,TPR,None,None,None,({T}: Add {R}.)
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,TPR,None,None,None,({T}: Add {R}.)
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,TPR,None,None,None,({T}: Add {R}.)
Sabertooth Wyvern,5.0,['Red'],['R'],None,['Creature'],['Drake'],Uncommon,TPR,3,2,None,"Flying, first strike"
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,TPR,None,None,None,({T}: Add {B}.)
Rolling Thunder,2.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,TPR,None,None,None,Rolling Thunder deals X damage divided as you choose among any number of targets.
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,TPR,None,None,None,({T}: Add {B}.)
Renegade Warlord,5.0,['Red'],['R'],None,['Creature'],"['Human', 'Soldier']",Uncommon,TPR,3,3,None,"First strike\nWhenever Renegade Warlord attacks, each other attacking creature gets +1/+0 until end of turn."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,TPR,None,None,None,({T}: Add {B}.)
Rathi Dragon,4.0,['Red'],['R'],None,['Creature'],['Dragon'],Rare,TPR,5,5,None,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhen Rathi Dragon enters the battlefield, sacrifice it unless you sacrifice two Mountains."
Pandemonium,4.0,['Red'],['R'],None,['Enchantment'],None,Rare,TPR,None,None,None,"Whenever a creature enters the battlefield, that creature's controller may have it deal damage equal to its power to any target of their choice."
Mindless Automaton,4.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Rare,TPR,0,0,None,"Mindless Automaton enters the battlefield with two +1/+1 counters on it.\n{1}, Discard a card: Put a +1/+1 counter on Mindless Automaton.\nRemove two +1/+1 counters from Mindless Automaton: Draw a card."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,TPR,None,None,None,({T}: Add {B}.)
Ogre Shaman,5.0,['Red'],['R'],None,['Creature'],"['Ogre', 'Shaman']",Rare,TPR,3,3,None,"{2}, Discard a card at random: Ogre Shaman deals 2 damage to any target."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,TPR,None,None,None,({T}: Add {U}.)
Mogg Maniac,2.0,['Red'],['R'],None,['Creature'],['Goblin'],Uncommon,TPR,1,1,None,"Whenever Mogg Maniac is dealt damage, it deals that much damage to target opponent or planeswalker."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,TPR,None,None,None,({T}: Add {U}.)
Mogg Infestation,5.0,['Red'],['R'],None,['Sorcery'],None,Rare,TPR,None,None,None,"Destroy all creatures target player controls. For each creature that died this way, that player creates two 1/1 red Goblin creature tokens."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,TPR,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,TPR,None,None,None,({T}: Add {U}.)
Mogg Flunkies,2.0,['Red'],['R'],None,['Creature'],['Goblin'],Common,TPR,3,3,None,Mogg Flunkies can't attack or block alone.
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,TPR,None,None,None,({T}: Add {W}.)
Mogg Fanatic,1.0,['Red'],['R'],None,['Creature'],['Goblin'],Common,TPR,1,1,None,Sacrifice Mogg Fanatic: It deals 1 damage to any target.
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,TPR,None,None,None,({T}: Add {W}.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,TPR,None,None,None,({T}: Add {W}.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,TPR,None,None,None,({T}: Add {W}.)
Mogg Conscripts,1.0,['Red'],['R'],None,['Creature'],['Goblin'],Common,TPR,2,2,None,Mogg Conscripts can't attack unless you've cast a creature spell this turn.
Wasteland,0.0,None,None,None,['Land'],None,Rare,TPR,None,None,None,"{T}: Add {C}.\n{T}, Sacrifice Wasteland: Destroy target nonbasic land."
Maniacal Rage,2.0,['Red'],['R'],None,['Enchantment'],['Aura'],Common,TPR,None,None,None,Enchant creature\nEnchanted creature gets +2/+2 and can't block.
Volrath's Stronghold,0.0,None,['B'],['Legendary'],['Land'],None,Mythic,TPR,None,None,None,"{T}: Add {C}.\n{1}{B}, {T}: Put target creature card from your graveyard on top of your library."
Magmasaur,5.0,['Red'],['R'],None,['Creature'],"['Elemental', 'Dinosaur']",Rare,TPR,0,0,None,"Magmasaur enters the battlefield with five +1/+1 counters on it.\nAt the beginning of your upkeep, you may remove a +1/+1 counter from Magmasaur. If you don't, sacrifice Magmasaur and it deals damage equal to the number of +1/+1 counters on it to each creature without flying and each player."
Vec Townships,0.0,None,"['G', 'W']",None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Add {G} or {W}. Vec Townships doesn't untap during your next untap step.
Mage il-Vec,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Wizard']",Uncommon,TPR,2,2,None,"{T}, Discard a card at random: Mage il-Vec deals 1 damage to any target."
Thalakos Lowlands,0.0,None,"['U', 'W']",None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Add {W} or {U}. Thalakos Lowlands doesn't untap during your next untap step.
Lowland Giant,4.0,['Red'],['R'],None,['Creature'],['Giant'],Common,TPR,4,3,None,None
Stalking Stones,0.0,None,None,None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{6}: Stalking Stones becomes a 3/3 Elemental artifact creature that's still a land. (This effect lasts indefinitely.)
Lightning Blast,4.0,['Red'],['R'],None,['Instant'],None,Common,TPR,None,None,None,Lightning Blast deals 4 damage to any target.
Kindle,2.0,['Red'],['R'],None,['Instant'],None,Common,TPR,None,None,None,"Kindle deals X damage to any target, where X is 2 plus the number of cards named Kindle in all graveyards."
Skyshroud Forest,0.0,None,"['G', 'U']",None,['Land'],None,Uncommon,TPR,None,None,None,Skyshroud Forest enters the battlefield tapped.\n{T}: Add {C}.\n{T}: Add {G} or {U}. Skyshroud Forest deals 1 damage to you.
Goblin Bombardment,2.0,['Red'],['R'],None,['Enchantment'],None,Uncommon,TPR,None,None,None,Sacrifice a creature: Goblin Bombardment deals 1 damage to any target.
Furnace Brood,4.0,['Red'],['R'],None,['Creature'],['Elemental'],Common,TPR,3,3,None,{R}: Target creature can't be regenerated this turn.
Scabland,0.0,None,"['R', 'W']",None,['Land'],None,Uncommon,TPR,None,None,None,Scabland enters the battlefield tapped.\n{T}: Add {C}.\n{T}: Add {R} or {W}. Scabland deals 1 damage to you.
Flowstone Wyvern,5.0,['Red'],['R'],None,['Creature'],['Drake'],Uncommon,TPR,3,3,None,Flying\n{R}: Flowstone Wyvern gets +2/-2 until end of turn.
Salt Flats,0.0,None,"['B', 'W']",None,['Land'],None,Uncommon,TPR,None,None,None,Salt Flats enters the battlefield tapped.\n{T}: Add {C}.\n{T}: Add {W} or {B}. Salt Flats deals 1 damage to you.
Flowstone Mauler,6.0,['Red'],['R'],None,['Creature'],['Beast'],Uncommon,TPR,4,5,None,Trample\n{R}: Flowstone Mauler gets +1/-1 until end of turn.
Rootwater Depths,0.0,None,"['B', 'U']",None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {B}. Rootwater Depths doesn't untap during your next untap step.
Flowstone Blade,1.0,['Red'],['R'],None,['Enchantment'],['Aura'],Common,TPR,None,None,None,Enchant creature\n{R}: Enchanted creature gets +1/-1 until end of turn.
Pine Barrens,0.0,None,"['B', 'G']",None,['Land'],None,Uncommon,TPR,None,None,None,Pine Barrens enters the battlefield tapped.\n{T}: Add {C}.\n{T}: Add {B} or {G}. Pine Barrens deals 1 damage to you.
Flame Wave,7.0,['Red'],['R'],None,['Sorcery'],None,Rare,TPR,None,None,None,Flame Wave deals 4 damage to target player or planeswalker and each creature that player or that planeswalker's controller controls.
Jinxed Idol,2.0,None,None,None,['Artifact'],None,Rare,TPR,None,None,None,"At the beginning of your upkeep, Jinxed Idol deals 2 damage to you.\nSacrifice a creature: Target opponent gains control of Jinxed Idol."
Fanning the Flames,2.0,['Red'],['R'],None,['Sorcery'],None,Rare,TPR,None,None,None,"Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.)\nFanning the Flames deals X damage to any target."
Deadshot,4.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,TPR,None,None,None,Tap target creature. It deals damage equal to its power to another target creature.
Craven Giant,3.0,['Red'],['R'],None,['Creature'],['Giant'],Common,TPR,4,1,None,Craven Giant can't block.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,TPR,None,None,None,({T}: Add {G}.)
Canyon Wildcat,2.0,['Red'],['R'],None,['Creature'],['Cat'],Common,TPR,2,1,None,Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)
Grindstone,1.0,None,None,None,['Artifact'],None,Mythic,TPR,None,None,None,"{3}, {T}: Target player mills two cards. If two cards that share a color were milled this way, repeat this process."
Barbed Sliver,3.0,['Red'],['R'],None,['Creature'],['Sliver'],Common,TPR,2,2,None,"All Sliver creatures have ""{2}: This creature gets +1/+0 until end of turn."""
Mogg Hollows,0.0,None,"['G', 'R']",None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Add {R} or {G}. Mogg Hollows doesn't untap during your next untap step.
Anarchist,5.0,['Red'],['R'],None,['Creature'],"['Human', 'Wizard']",Common,TPR,2,2,None,"When Anarchist enters the battlefield, you may return target sorcery card from your graveyard to your hand."
Maze of Shadows,0.0,None,None,None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Untap target attacking creature with shadow. Prevent all combat damage that would be dealt to and dealt by that creature this turn.
Aftershock,4.0,['Red'],['R'],None,['Sorcery'],None,Common,TPR,None,None,None,"Destroy target artifact, creature, or land. Aftershock deals 3 damage to you."
Wall of Souls,2.0,['Black'],['B'],None,['Creature'],['Wall'],Uncommon,TPR,0,4,None,"Defender (This creature can't attack.)\nWhenever Wall of Souls is dealt combat damage, it deals that much damage to target opponent or planeswalker."
Vampire Hounds,3.0,['Black'],['B'],None,['Creature'],"['Vampire', 'Dog']",Common,TPR,2,2,None,Discard a creature card: Vampire Hounds gets +2/+2 until end of turn.
City of Traitors,0.0,None,None,None,['Land'],None,Rare,TPR,None,None,None,"When you play another land, sacrifice City of Traitors.\n{T}: Add {C}{C}."
Thrull Surgeon,2.0,['Black'],['B'],None,['Creature'],['Thrull'],Common,TPR,1,1,None,"{1}{B}, Sacrifice Thrull Surgeon: Look at target player's hand and choose a card from it. That player discards that card. Activate only as a sorcery."
Cinder Marsh,0.0,None,"['B', 'R']",None,['Land'],None,Uncommon,TPR,None,None,None,{T}: Add {C}.\n{T}: Add {B} or {R}. Cinder Marsh doesn't untap during your next untap step.
Stronghold Assassin,3.0,['Black'],['B'],None,['Creature'],"['Phyrexian', 'Zombie', 'Assassin']",Rare,TPR,2,1,None,"{T}, Sacrifice a creature: Destroy target nonblack creature."
Caldera Lake,0.0,None,"['R', 'U']",None,['Land'],None,Uncommon,TPR,None,None,None,Caldera Lake enters the battlefield tapped.\n{T}: Add {C}.\n{T}: Add {U} or {R}. Caldera Lake deals 1 damage to you.
Spinal Graft,2.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,TPR,None,None,None,"Enchant creature\nEnchanted creature gets +3/+3.\nWhen enchanted creature becomes the target of a spell or ability, destroy that creature. It can't be regenerated."
Skyshroud Vampire,5.0,['Black'],['B'],None,['Creature'],['Vampire'],Uncommon,TPR,3,3,None,Flying\nDiscard a creature card: Skyshroud Vampire gets +2/+2 until end of turn.
Volrath's Laboratory,5.0,None,None,None,['Artifact'],None,Rare,TPR,None,None,None,"As Volrath's Laboratory enters the battlefield, choose a color and a creature type.\n{5}, {T}: Create a 2/2 creature token of the chosen color and type."
Thopter Squadron,5.0,None,None,None,"['Artifact', 'Creature']",['Thopter'],Rare,TPR,0,0,None,"Flying\nThopter Squadron enters the battlefield with three +1/+1 counters on it.\n{1}, Remove a +1/+1 counter from Thopter Squadron: Create a 1/1 colorless Thopter artifact creature token with flying. Activate only as a sorcery.\n{1}, Sacrifice another Thopter: Put a +1/+1 counter on Thopter Squadron. Activate only as a sorcery."
Serpent Warrior,3.0,['Black'],['B'],None,['Creature'],"['Snake', 'Warrior']",Common,TPR,3,3,None,"When Serpent Warrior enters the battlefield, you lose 3 life."
Telethopter,4.0,None,None,None,"['Artifact', 'Creature']",['Thopter'],Common,TPR,3,1,None,Tap an untapped creature you control: Telethopter gains flying until end of turn.
Fugue,5.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,TPR,None,None,None,Target player discards three cards.
Metallic Sliver,1.0,None,None,None,"['Artifact', 'Creature']",['Sliver'],Common,TPR,1,1,None,None
Erratic Portal,4.0,None,None,None,['Artifact'],None,Rare,TPR,None,None,None,"{1}, {T}: Return target creature to its owner's hand unless its controller pays {1}."
Recurring Nightmare,3.0,['Black'],['B'],None,['Enchantment'],None,Mythic,TPR,None,None,None,"Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery."
Emmessi Tome,4.0,None,None,None,['Artifact'],None,Uncommon,TPR,None,None,None,"{5}, {T}: Draw two cards, then discard a card."
Sarcomancy,1.0,['Black'],['B'],None,['Enchantment'],None,Uncommon,TPR,None,None,None,"When Sarcomancy enters the battlefield, create a 2/2 black Zombie creature token.\nAt the beginning of your upkeep, if there are no Zombies on the battlefield, Sarcomancy deals 1 damage to you."
Cursed Scroll,1.0,None,None,None,['Artifact'],None,Mythic,TPR,None,None,None,"{3}, {T}: Choose a card name, then reveal a card at random from your hand. If that card has the chosen name, Cursed Scroll deals 2 damage to any target."
Screeching Harpy,4.0,['Black'],['B'],None,['Creature'],"['Harpy', 'Beast']",Uncommon,TPR,2,2,None,Flying\n{1}{B}: Regenerate Screeching Harpy.
Skyshaper,2.0,None,None,None,['Artifact'],None,Common,TPR,None,None,None,Sacrifice Skyshaper: Creatures you control gain flying until end of turn.
Revenant,5.0,['Black'],['B'],None,['Creature'],['Spirit'],Uncommon,TPR,*,*,None,Flying\nRevenant's power and toughness are each equal to the number of creature cards in your graveyard.
Phyrexian Hulk,6.0,None,None,None,"['Artifact', 'Creature']","['Phyrexian', 'Golem']",Uncommon,TPR,5,4,None,None
Reanimate,1.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,TPR,None,None,None,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to its mana value.
Rats of Rath,2.0,['Black'],['B'],None,['Creature'],['Rat'],Common,TPR,2,1,None,"{B}: Destroy target artifact, creature, or land you control."
Necrologia,5.0,['Black'],['B'],None,['Instant'],None,Rare,TPR,None,None,None,"Cast this spell only during your end step.\nAs an additional cost to cast this spell, pay X life.\nDraw X cards."
Lotus Petal,0.0,None,None,None,['Artifact'],None,Uncommon,TPR,None,None,None,"{T}, Sacrifice Lotus Petal: Add one mana of any color."
Kezzerdrix,4.0,['Black'],['B'],None,['Creature'],"['Rabbit', 'Beast']",Rare,TPR,4,4,None,"First strike\nAt the beginning of your upkeep, if your opponents control no creatures, Kezzerdrix deals 4 damage to you."
Mox Diamond,0.0,None,None,None,['Artifact'],None,Mythic,TPR,None,None,None,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.\n{T}: Add one mana of any color."
Gravedigger,4.0,['Black'],['B'],None,['Creature'],['Zombie'],Common,TPR,2,2,None,"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand."
Patchwork Gnomes,3.0,None,None,None,"['Artifact', 'Creature']",['Gnome'],Common,TPR,2,1,None,"Discard a card: Regenerate Patchwork Gnomes. (The next time this creature would be destroyed, instead tap it, remove it from combat, and heal all damage on it.)"
Lab Rats,1.0,['Black'],['B'],None,['Sorcery'],None,Common,TPR,None,None,None,"Buyback {4} (You may pay an additional {4} as you cast this spell. If you do, put this card into your hand as it resolves.)\nCreate a 1/1 black Rat creature token."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,TPR,None,None,None,({T}: Add {G}.)
Shadowstorm,1.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,TPR,None,None,None,Shadowstorm deals 2 damage to each creature with shadow.
Living Death,5.0,['Black'],['B'],None,['Sorcery'],None,Mythic,TPR,None,None,None,"Each player exiles all creature cards from their graveyard, then sacrifices all creatures they control, then puts all cards they exiled this way onto the battlefield."
Spellshock,3.0,['Red'],['R'],None,['Enchantment'],None,Uncommon,TPR,None,None,None,"Whenever a player casts a spell, Spellshock deals 2 damage to that player."
Shatter,2.0,['Red'],['R'],None,['Instant'],None,Common,TPR,None,None,None,Destroy target artifact.
Shard Phoenix,5.0,['Red'],['R'],None,['Creature'],['Phoenix'],Mythic,TPR,2,2,None,Flying (This creature can't be blocked except by creatures with flying or reach.)\nSacrifice Shard Phoenix: It deals 2 damage to each creature without flying.\n{R}{R}{R}: Return Shard Phoenix from your graveyard to your hand. Activate only during your upkeep.
