Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Python,3.0,['Black'],['B'],None,['Creature'],['Snake'],Common,POR,3,2,None,None
Ancestral Memories,5.0,['Blue'],['U'],None,['Sorcery'],None,Rare,POR,None,None,None,Look at the top seven cards of your library. Put two of them into your hand and the rest into your graveyard.
Storm Crow,2.0,['Blue'],['U'],None,['Creature'],['Bird'],Common,POR,1,2,None,Flying (This creature can't be blocked except by creatures with flying or reach.)
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,POR,None,None,None,({T}: Add {G}.)
Noxious Toad,3.0,['Black'],['B'],None,['Creature'],['Frog'],Uncommon,POR,1,1,None,"When Noxious Toad dies, each opponent discards a card."
Ingenious Thief,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Rogue']",Uncommon,POR,1,1,None,"Flying\nWhen Ingenious Thief enters the battlefield, look at target player's hand."
Nature's Ruin,3.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,POR,None,None,None,Destroy all green creatures.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,POR,None,None,None,({T}: Add {G}.)
Muck Rats,1.0,['Black'],['B'],None,['Creature'],['Rat'],Common,POR,1,1,None,None
Mystic Denial,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,POR,None,None,None,Counter target creature or sorcery spell.
Hand of Death,3.0,['Black'],['B'],None,['Sorcery'],None,Common,POR,None,None,None,Destroy target nonblack creature.
Sorcerous Sight,1.0,['Blue'],['U'],None,['Sorcery'],None,Common,POR,None,None,None,Look at target opponent's hand.\nDraw a card.
Knight Errant,2.0,['White'],['W'],None,['Creature'],"['Human', 'Knight']",Common,POR,2,2,None,None
Raise Dead,1.0,['Black'],['B'],None,['Sorcery'],None,Common,POR,None,None,None,Return target creature card from your graveyard to your hand.
Time Ebb,3.0,['Blue'],['U'],None,['Sorcery'],None,Common,POR,None,None,None,Put target creature on top of its owner's library.
Gravedigger,4.0,['Black'],['B'],None,['Creature'],['Zombie'],Uncommon,POR,2,2,None,"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand."
Snapping Drake,4.0,['Blue'],['U'],None,['Creature'],['Drake'],Common,POR,3,2,None,Flying (This creature can't be blocked except by creatures with flying or reach.)
Craven Knight,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Knight']",Common,POR,2,2,None,Craven Knight can't block.
Mind Rot,3.0,['Black'],['B'],None,['Sorcery'],None,Common,POR,None,None,None,Target player discards two cards.
Wind Drake,3.0,['Blue'],['U'],None,['Creature'],['Drake'],Common,POR,2,2,None,Flying
Merfolk of the Pearl Trident,1.0,['Blue'],['U'],None,['Creature'],['Merfolk'],Common,POR,1,1,None,None
Keen-Eyed Archers,3.0,['White'],['W'],None,['Creature'],"['Elf', 'Archer']",Common,POR,2,2,None,Reach (This creature can block creatures with flying.)
Harsh Justice,3.0,['White'],['W'],None,['Instant'],None,Rare,POR,None,None,None,"Cast this spell only during the declare attackers step and only if you've been attacked this step.\nThis turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller."
Touch of Brilliance,4.0,['Blue'],['U'],None,['Sorcery'],None,Common,POR,None,None,None,Draw two cards.
Gift of Estates,2.0,['White'],['W'],None,['Sorcery'],None,Rare,POR,None,None,None,"If an opponent controls more lands than you, search your library for up to three Plains cards, reveal them, put them into your hand, then shuffle."
Final Strike,4.0,['Black'],['B'],None,['Sorcery'],None,Rare,POR,None,None,None,"As an additional cost to cast this spell, sacrifice a creature.\nFinal Strike deals damage to target opponent or planeswalker equal to the sacrificed creature's power."
Cruel Bargain,3.0,['Black'],['B'],None,['Sorcery'],None,Rare,POR,None,None,None,"Draw four cards. You lose half your life, rounded up."
