Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Ainok Tracker,6.0,['Red'],['R'],None,['Creature'],"['Dog', 'Scout']",Common,KTK,3,3,None,First strike\nMorph {4}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Deflecting Palm,2.0,"['Red', 'White']","['R', 'W']",None,['Instant'],None,Rare,KTK,None,None,None,"The next time a source of your choice would deal damage to you this turn, prevent that damage. If damage is prevented this way, Deflecting Palm deals that much damage to that source's controller."
Blossoming Sands,0.0,None,"['G', 'W']",None,['Land'],None,Common,KTK,None,None,None,"Blossoming Sands enters the battlefield tapped.\nWhen Blossoming Sands enters the battlefield, you gain 1 life.\n{T}: Add {G} or {W}."
Act of Treason,3.0,['Red'],['R'],None,['Sorcery'],None,Common,KTK,None,None,None,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.)
Death Frenzy,5.0,"['Black', 'Green']","['B', 'G']",None,['Sorcery'],None,Uncommon,KTK,None,None,None,"All creatures get -2/-2 until end of turn. Whenever a creature dies this turn, you gain 1 life."
Jeskai Banner,3.0,None,"['R', 'U', 'W']",None,['Artifact'],None,Common,KTK,None,None,None,"{T}: Add {U}, {R}, or {W}.\n{U}{R}{W}, {T}, Sacrifice Jeskai Banner: Draw a card."
Unyielding Krumar,4.0,['Black'],"['B', 'W']",None,['Creature'],"['Orc', 'Warrior']",Common,KTK,3,3,None,{1}{W}: Unyielding Krumar gains first strike until end of turn.
Heart-Piercer Bow,2.0,None,None,None,['Artifact'],['Equipment'],Uncommon,KTK,None,None,None,"Whenever equipped creature attacks, Heart-Piercer Bow deals 1 damage to target creature defending player controls.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)"
Bloodfell Caves,0.0,None,"['B', 'R']",None,['Land'],None,Common,KTK,None,None,None,"Bloodfell Caves enters the battlefield tapped.\nWhen Bloodfell Caves enters the battlefield, you gain 1 life.\n{T}: Add {B} or {R}."
Throttle,5.0,['Black'],['B'],None,['Instant'],None,Common,KTK,None,None,None,Target creature gets -4/-4 until end of turn.
Bloodfire Mentor,3.0,['Red'],"['R', 'U']",None,['Creature'],"['Efreet', 'Shaman']",Common,KTK,0,5,None,"{2}{U}, {T}: Draw a card, then discard a card."
Crackling Doom,3.0,"['Black', 'Red', 'White']","['B', 'R', 'W']",None,['Instant'],None,Rare,KTK,None,None,None,Crackling Doom deals 2 damage to each opponent. Each opponent sacrifices a creature with the greatest power among creatures that player controls.
Swarm of Bloodflies,5.0,['Black'],['B'],None,['Creature'],['Insect'],Uncommon,KTK,0,0,None,"Flying\nSwarm of Bloodflies enters the battlefield with two +1/+1 counters on it.\nWhenever another creature dies, put a +1/+1 counter on Swarm of Bloodflies."
Bloodfire Expert,3.0,['Red'],['R'],None,['Creature'],"['Efreet', 'Monk']",Common,KTK,3,1,None,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Chief of the Scale,2.0,"['Black', 'White']","['B', 'W']",None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,2,3,None,Other Warrior creatures you control get +0/+1.
Sultai Scavenger,6.0,['Black'],['B'],None,['Creature'],"['Bird', 'Warrior']",Common,KTK,3,3,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nFlying
Chief of the Edge,2.0,"['Black', 'White']","['B', 'W']",None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,3,2,None,Other Warrior creatures you control get +1/+0.
Cranial Archive,2.0,None,None,None,['Artifact'],None,Uncommon,KTK,None,None,None,"{2}, Exile Cranial Archive: Target player shuffles their graveyard into their library. Draw a card."
Sidisi's Pet,4.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Ape']",Common,KTK,1,4,None,Lifelink (Damage dealt by this creature also causes you to gain that much life.)\nMorph {1}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Butcher of the Horde,4.0,"['Black', 'Red', 'White']","['B', 'R', 'W']",None,['Creature'],['Demon'],Rare,KTK,5,4,None,"Flying\nSacrifice another creature: Butcher of the Horde gains your choice of vigilance, lifelink, or haste until end of turn."
Dragon Throne of Tarkir,4.0,None,None,['Legendary'],['Artifact'],['Equipment'],Rare,KTK,None,None,None,"Equipped creature has defender and ""{2}, {T}: Other creatures you control gain trample and get +X/+X until end of turn, where X is this creature's power.""\nEquip {3}"
Shambling Attendants,8.0,['Black'],['B'],None,['Creature'],['Zombie'],Common,KTK,3,5,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Bear's Companion,5.0,"['Green', 'Red', 'Blue']","['G', 'R', 'U']",None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,2,2,None,"When Bear's Companion enters the battlefield, create a 4/4 green Bear creature token."
Mardu Banner,3.0,None,"['B', 'R', 'W']",None,['Artifact'],None,Common,KTK,None,None,None,"{T}: Add {R}, {W}, or {B}.\n{R}{W}{B}, {T}, Sacrifice Mardu Banner: Draw a card."
Ruthless Ripper,1.0,['Black'],['B'],None,['Creature'],"['Human', 'Assassin']",Uncommon,KTK,1,1,None,"Deathtouch\nMorph—Reveal a black card in your hand. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Ruthless Ripper is turned face up, target player loses 2 life."
Avalanche Tusker,5.0,"['Green', 'Red', 'Blue']","['G', 'R', 'U']",None,['Creature'],"['Elephant', 'Warrior']",Rare,KTK,6,4,None,"Whenever Avalanche Tusker attacks, target creature defending player controls blocks it this combat if able."
Lens of Clarity,1.0,None,None,None,['Artifact'],None,Common,KTK,None,None,None,You may look at the top card of your library and at face-down creatures you don't control any time.
Rotting Mastodon,5.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Elephant']",Common,KTK,2,8,None,None
Armament Corps,5.0,"['Black', 'Green', 'White']","['B', 'G', 'W']",None,['Creature'],"['Human', 'Soldier']",Uncommon,KTK,4,4,None,"When Armament Corps enters the battlefield, distribute two +1/+1 counters among one or two target creatures you control."
Ghostfire Blade,1.0,None,None,None,['Artifact'],['Equipment'],Rare,KTK,None,None,None,Equipped creature gets +2/+2.\nEquip {3}\nGhostfire Blade's equip ability costs {2} less to activate if it targets a colorless creature.
Rite of the Serpent,6.0,['Black'],['B'],None,['Sorcery'],None,Common,KTK,None,None,None,"Destroy target creature. If that creature had a +1/+1 counter on it, create a 1/1 green Snake creature token."
"Anafenza, the Foremost",3.0,"['Black', 'Green', 'White']","['B', 'G', 'W']",['Legendary'],['Creature'],"['Human', 'Soldier']",Mythic,KTK,4,4,None,"Whenever Anafenza, the Foremost attacks, put a +1/+1 counter on another target tapped creature you control.\nIf a nontoken creature an opponent owns would die or a creature card not on the battlefield would be put into an opponent's graveyard, exile that card instead."
Retribution of the Ancients,1.0,['Black'],['B'],None,['Enchantment'],None,Rare,KTK,None,None,None,"{B}, Remove X +1/+1 counters from among creatures you control: Target creature gets -X/-X until end of turn."
Abzan Guide,6.0,"['Black', 'Green', 'White']","['B', 'G', 'W']",None,['Creature'],"['Human', 'Warrior']",Common,KTK,4,4,None,Lifelink (Damage dealt by this creature also causes you to gain that much life.)\nMorph {2}{W}{B}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Abzan Charm,3.0,"['Black', 'Green', 'White']","['B', 'G', 'W']",None,['Instant'],None,Uncommon,KTK,None,None,None,Choose one —\n• Exile target creature with power 3 or greater.\n• You draw two cards and you lose 2 life.\n• Distribute two +1/+1 counters among one or two target creatures.
Dismal Backwater,0.0,None,"['B', 'U']",None,['Land'],None,Common,KTK,None,None,None,"Dismal Backwater enters the battlefield tapped.\nWhen Dismal Backwater enters the battlefield, you gain 1 life.\n{T}: Add {U} or {B}."
Rakshasa's Secret,3.0,['Black'],['B'],None,['Sorcery'],None,Common,KTK,None,None,None,Target opponent discards two cards. Mill two cards.
Abzan Ascendancy,3.0,"['Black', 'Green', 'White']","['B', 'G', 'W']",None,['Enchantment'],None,Rare,KTK,None,None,None,"When Abzan Ascendancy enters the battlefield, put a +1/+1 counter on each creature you control.\nWhenever a nontoken creature you control dies, create a 1/1 white Spirit creature token with flying."
Raiders' Spoils,4.0,['Black'],['B'],None,['Enchantment'],None,Uncommon,KTK,None,None,None,"Creatures you control get +1/+0.\nWhenever a Warrior you control deals combat damage to a player, you may pay 1 life. If you do, draw a card."
Abomination of Gudul,6.0,"['Black', 'Green', 'Blue']","['B', 'G', 'U']",None,['Creature'],['Horror'],Common,KTK,3,4,None,"Flying\nWhenever Abomination of Gudul deals combat damage to a player, you may draw a card. If you do, discard a card.\nMorph {2}{B}{G}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)"
Necropolis Fiend,9.0,['Black'],['B'],None,['Creature'],['Demon'],Rare,KTK,4,5,None,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nFlying\n{X}, {T}, Exile X cards from your graveyard: Target creature gets -X/-X until end of turn."
Woolly Loxodon,7.0,['Green'],['G'],None,['Creature'],"['Elephant', 'Warrior']",Common,KTK,6,7,None,Morph {5}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Murderous Cut,5.0,['Black'],['B'],None,['Instant'],None,Uncommon,KTK,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nDestroy target creature.
Windstorm,1.0,['Green'],['G'],None,['Instant'],None,Uncommon,KTK,None,None,None,Windstorm deals X damage to each creature with flying.
Molting Snakeskin,1.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,KTK,None,None,None,"Enchant creature\nEnchanted creature gets +2/+0 and has ""{2}{B}: Regenerate this creature."""
Tuskguard Captain,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,2,3,None,"Outlast {G} ({G}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)\nEach creature you control with a +1/+1 counter on it has trample."
Mer-Ek Nightblade,4.0,['Black'],['B'],None,['Creature'],"['Orc', 'Assassin']",Uncommon,KTK,2,3,None,"Outlast {B} ({B}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)\nEach creature you control with a +1/+1 counter on it has deathtouch."
Tusked Colossodon,6.0,['Green'],['G'],None,['Creature'],['Beast'],Common,KTK,6,5,None,None
Mardu Skullhunter,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Warrior']",Common,KTK,2,1,None,"Mardu Skullhunter enters the battlefield tapped.\nRaid — When Mardu Skullhunter enters the battlefield, if you attacked this turn, target opponent discards a card."
Trail of Mystery,2.0,['Green'],['G'],None,['Enchantment'],None,Rare,KTK,None,None,None,"Whenever a face-down creature enters the battlefield under your control, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.\nWhenever a permanent you control is turned face up, if it's a creature, it gets +2/+2 until end of turn."
Krumar Bond-Kin,5.0,['Black'],['B'],None,['Creature'],"['Orc', 'Warrior']",Common,KTK,5,3,None,Morph {4}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Temur Charger,2.0,['Green'],['G'],None,['Creature'],['Horse'],Uncommon,KTK,3,1,None,"Morph—Reveal a green card in your hand. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Temur Charger is turned face up, target creature gains trample until end of turn."
Kheru Dreadmaw,5.0,['Black'],"['B', 'G']",None,['Creature'],"['Zombie', 'Crocodile']",Common,KTK,4,4,None,"Defender\n{1}{G}, Sacrifice another creature: You gain life equal to the sacrificed creature's toughness."
Sultai Flayer,4.0,['Green'],['G'],None,['Creature'],"['Naga', 'Shaman']",Uncommon,KTK,3,4,None,"Whenever a creature you control with toughness 4 or greater dies, you gain 4 life."
Kheru Bloodsucker,3.0,['Black'],['B'],None,['Creature'],['Vampire'],Uncommon,KTK,2,2,None,"Whenever a creature you control with toughness 4 or greater dies, each opponent loses 2 life and you gain 2 life.\n{2}{B}, Sacrifice another creature: Put a +1/+1 counter on Kheru Bloodsucker."
Smoke Teller,2.0,['Green'],"['G', 'U']",None,['Creature'],"['Human', 'Shaman']",Common,KTK,2,2,None,{1}{U}: Look at target face-down creature.
Gurmag Swiftwing,2.0,['Black'],['B'],None,['Creature'],['Bat'],Uncommon,KTK,1,2,None,"Flying, first strike, haste"
Sagu Archer,5.0,['Green'],['G'],None,['Creature'],"['Naga', 'Archer']",Common,KTK,2,5,None,Reach (This creature can block creatures with flying.)\nMorph {4}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Bloodstained Mire,0.0,None,None,None,['Land'],None,Rare,KTK,None,None,None,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle."
Grim Haruspex,3.0,['Black'],['B'],None,['Creature'],"['Human', 'Wizard']",Rare,KTK,3,2,None,"Morph {B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhenever another nontoken creature you control dies, draw a card."
Empty the Pits,4.0,['Black'],['B'],None,['Instant'],None,Mythic,KTK,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nCreate X tapped 2/2 black Zombie creature tokens.
Seek the Horizon,4.0,['Green'],['G'],None,['Sorcery'],None,Uncommon,KTK,None,None,None,"Search your library for up to three basic land cards, reveal them, put them into your hand, then shuffle."
Dutiful Return,4.0,['Black'],['B'],None,['Sorcery'],None,Common,KTK,None,None,None,Return up to two target creature cards from your graveyard to your hand.
Disowned Ancestor,1.0,['Black'],['B'],None,['Creature'],"['Spirit', 'Warrior']",Common,KTK,0,4,None,"Outlast {1}{B} ({1}{B}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)"
See the Unwritten,6.0,['Green'],['G'],None,['Sorcery'],None,Mythic,KTK,None,None,None,"Reveal the top eight cards of your library. You may put a creature card from among them onto the battlefield. Put the rest into your graveyard.\nFerocious — If you control a creature with power 4 or greater, you may put two creature cards onto the battlefield instead of one."
Despise,1.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,KTK,None,None,None,Target opponent reveals their hand. You choose a creature or planeswalker card from it. That player discards that card.
Briber's Purse,0.0,None,None,None,['Artifact'],None,Uncommon,KTK,None,None,None,"Briber's Purse enters the battlefield with X gem counters on it.\n{1}, {T}, Remove a gem counter from Briber's Purse: Target creature can't attack or block this turn."
Scout the Borders,3.0,['Green'],['G'],None,['Sorcery'],None,Common,KTK,None,None,None,Reveal the top five cards of your library. You may put a creature or land card from among them into your hand. Put the rest into your graveyard.
Debilitating Injury,2.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,KTK,None,None,None,Enchant creature\nEnchanted creature gets -2/-2.
Savage Punch,2.0,['Green'],['G'],None,['Sorcery'],None,Common,KTK,None,None,None,Target creature you control fights target creature you don't control.\nFerocious — The creature you control gets +2/+2 until end of turn before it fights if you control a creature with power 4 or greater.
Witness of the Ages,6.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Uncommon,KTK,4,4,None,Morph {5} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Wingmate Roc,5.0,['White'],['W'],None,['Creature'],['Bird'],Mythic,KTK,3,4,None,"Flying\nRaid — When Wingmate Roc enters the battlefield, if you attacked this turn, create a 3/4 white Bird creature token with flying.\nWhenever Wingmate Roc attacks, you gain 1 life for each attacking creature."
Treasure Cruise,8.0,['Blue'],['U'],None,['Sorcery'],None,Common,KTK,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nDraw three cards.
Whirlwind Adept,5.0,['Blue'],['U'],None,['Creature'],"['Djinn', 'Monk']",Common,KTK,4,2,None,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Watcher of the Roost,3.0,['White'],['W'],None,['Creature'],"['Bird', 'Soldier']",Uncommon,KTK,2,1,None,"Flying\nMorph—Reveal a white card in your hand. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Watcher of the Roost is turned face up, you gain 2 life."
Thousand Winds,6.0,['Blue'],['U'],None,['Creature'],['Elemental'],Rare,KTK,5,6,None,"Flying\nMorph {5}{U}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Thousand Winds is turned face up, return all other tapped creatures to their owners' hands."
War Behemoth,6.0,['White'],['W'],None,['Creature'],['Beast'],Common,KTK,3,6,None,Morph {4}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Venerable Lammasu,7.0,['White'],['W'],None,['Creature'],['Lammasu'],Uncommon,KTK,5,4,None,Flying
Taigam's Scheming,2.0,['Blue'],['U'],None,['Sorcery'],None,Common,KTK,None,None,None,Look at the top five cards of your library. Put any number of them into your graveyard and the rest back on top of your library in any order.
Timely Hordemate,4.0,['White'],['W'],None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,3,2,None,"Raid — When Timely Hordemate enters the battlefield, if you attacked this turn, return target creature card with mana value 2 or less from your graveyard to the battlefield."
Stubborn Denial,1.0,['Blue'],['U'],None,['Instant'],None,Uncommon,KTK,None,None,None,"Counter target noncreature spell unless its controller pays {1}.\nFerocious — If you control a creature with power 4 or greater, counter that spell instead."
Ugin's Nexus,5.0,None,None,['Legendary'],['Artifact'],None,Mythic,KTK,None,None,None,"If a player would begin an extra turn, that player skips that turn instead.\nIf Ugin's Nexus would be put into a graveyard from the battlefield, instead exile it and take an extra turn after this one."
Take Up Arms,5.0,['White'],['W'],None,['Instant'],None,Uncommon,KTK,None,None,None,Create three 1/1 white Warrior creature tokens.
Singing Bell Strike,2.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,KTK,None,None,None,"Enchant creature\nWhen Singing Bell Strike enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.\nEnchanted creature has ""{6}: Untap this creature."""
Suspension Field,2.0,['White'],['W'],None,['Enchantment'],None,Uncommon,KTK,None,None,None,"When Suspension Field enters the battlefield, you may exile target creature with toughness 3 or greater until Suspension Field leaves the battlefield. (That creature returns under its owner's control.)"
Set Adrift,6.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,KTK,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nPut target nonland permanent on top of its owner's library.
Smite the Monstrous,4.0,['White'],['W'],None,['Instant'],None,Common,KTK,None,None,None,Destroy target creature with power 4 or greater.
Scion of Glaciers,4.0,['Blue'],['U'],None,['Creature'],['Elemental'],Uncommon,KTK,2,5,None,{U}: Scion of Glaciers gets +1/-1 until end of turn.
Siegecraft,4.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,KTK,None,None,None,Enchant creature\nEnchanted creature gets +2/+4.
Scaldkin,4.0,['Blue'],"['R', 'U']",None,['Creature'],['Elemental'],Common,KTK,2,2,None,"Flying\n{2}{R}, Sacrifice Scaldkin: It deals 2 damage to any target."
Seeker of the Way,2.0,['White'],['W'],None,['Creature'],"['Human', 'Warrior']",Uncommon,KTK,2,2,None,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)\nWhenever you cast a noncreature spell, Seeker of the Way gains lifelink until end of turn."
Riverwheel Aerialists,6.0,['Blue'],['U'],None,['Creature'],"['Djinn', 'Monk']",Uncommon,KTK,4,5,None,"Flying\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Wetland Sambar,2.0,['Blue'],['U'],None,['Creature'],['Elk'],Common,KTK,2,1,None,None
Salt Road Patrol,4.0,['White'],['W'],None,['Creature'],"['Human', 'Scout']",Common,KTK,2,5,None,"Outlast {1}{W} ({1}{W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)"
Quiet Contemplation,3.0,['Blue'],['U'],None,['Enchantment'],None,Uncommon,KTK,None,None,None,"Whenever you cast a noncreature spell, you may pay {1}. If you do, tap target creature an opponent controls and it doesn't untap during its controller's next untap step."
Temur Banner,3.0,None,"['G', 'R', 'U']",None,['Artifact'],None,Common,KTK,None,None,None,"{T}: Add {G}, {U}, or {R}.\n{G}{U}{R}, {T}, Sacrifice Temur Banner: Draw a card."
Sage-Eye Harrier,5.0,['White'],['W'],None,['Creature'],"['Bird', 'Warrior']",Common,KTK,1,5,None,Flying\nMorph {3}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Pearl Lake Ancient,7.0,['Blue'],['U'],None,['Creature'],['Leviathan'],Mythic,KTK,6,7,None,"Flash\nThis spell can't be countered.\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)\nReturn three lands you control to their owner's hand: Return Pearl Lake Ancient to its owner's hand."
Master of Pearls,2.0,['White'],['W'],None,['Creature'],"['Human', 'Monk']",Rare,KTK,2,2,None,"Morph {3}{W}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Master of Pearls is turned face up, creatures you control get +2/+2 until end of turn."
Mystic of the Hidden Way,5.0,['Blue'],['U'],None,['Creature'],"['Human', 'Monk']",Common,KTK,3,2,None,Mystic of the Hidden Way can't be blocked.\nMorph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Weave Fate,4.0,['Blue'],['U'],None,['Instant'],None,Common,KTK,None,None,None,Draw two cards.
Rush of Battle,4.0,['White'],['W'],None,['Sorcery'],None,Common,KTK,None,None,None,Creatures you control get +2/+1 until end of turn. Warrior creatures you control gain lifelink until end of turn. (Damage dealt by those Warriors also causes their controller to gain that much life.)
Monastery Flock,3.0,['Blue'],['U'],None,['Creature'],['Bird'],Common,KTK,0,5,None,"Defender, flying\nMorph {U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)"
Abzan Falconer,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,KTK,2,3,None,"Outlast {W} ({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)\nEach creature you control with a +1/+1 counter on it has flying."
Mistfire Weaver,4.0,['Blue'],['U'],None,['Creature'],"['Djinn', 'Wizard']",Uncommon,KTK,3,1,None,"Flying\nMorph {2}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Mistfire Weaver is turned face up, target creature you control gains hexproof until end of turn."
Waterwhirl,6.0,['Blue'],['U'],None,['Instant'],None,Uncommon,KTK,None,None,None,Return up to two target creatures to their owners' hands.
Mardu Hordechief,3.0,['White'],['W'],None,['Creature'],"['Human', 'Warrior']",Common,KTK,2,3,None,"Raid — When Mardu Hordechief enters the battlefield, if you attacked this turn, create a 1/1 white Warrior creature token."
Kheru Spellsnatcher,4.0,['Blue'],['U'],None,['Creature'],"['Naga', 'Wizard']",Rare,KTK,3,3,None,"Morph {4}{U}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Kheru Spellsnatcher is turned face up, counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard. You may cast that card without paying its mana cost for as long as it remains exiled."
Sultai Banner,3.0,None,"['B', 'G', 'U']",None,['Artifact'],None,Common,KTK,None,None,None,"{T}: Add {B}, {G}, or {U}.\n{B}{G}{U}, {T}, Sacrifice Sultai Banner: Draw a card."
High Sentinels of Arashin,4.0,['White'],['W'],None,['Creature'],"['Bird', 'Soldier']",Rare,KTK,3,4,None,Flying\nHigh Sentinels of Arashin gets +1/+1 for each other creature you control with a +1/+1 counter on it.\n{3}{W}: Put a +1/+1 counter on target creature.
Kill Shot,3.0,['White'],['W'],None,['Instant'],None,Common,KTK,None,None,None,Destroy target attacking creature.
Mardu Hateblade,1.0,['White'],"['B', 'W']",None,['Creature'],"['Human', 'Warrior']",Common,KTK,1,1,None,{B}: Mardu Hateblade gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)
Jeskai Windscout,3.0,['Blue'],['U'],None,['Creature'],"['Bird', 'Scout']",Common,KTK,2,1,None,"Flying\nProwess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Jeskai Student,2.0,['White'],['W'],None,['Creature'],"['Human', 'Monk']",Common,KTK,1,3,None,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"
Herald of Anafenza,1.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,KTK,1,2,None,"Outlast {2}{W} ({2}{W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)\nWhenever you activate Herald of Anafenza's outlast ability, create a 1/1 white Warrior creature token."
Jeskai Elder,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Monk']",Uncommon,KTK,1,2,None,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)\nWhenever Jeskai Elder deals combat damage to a player, you may draw a card. If you do, discard a card."
Firehoof Cavalry,1.0,['White'],"['R', 'W']",None,['Creature'],"['Human', 'Berserker']",Common,KTK,1,1,None,{3}{R}: Firehoof Cavalry gets +2/+0 and gains trample until end of turn.
Icy Blast,1.0,['Blue'],['U'],None,['Instant'],None,Rare,KTK,None,None,None,"Tap X target creatures.\nFerocious — If you control a creature with power 4 or greater, those creatures don't untap during their controllers' next untap steps."
Feat of Resistance,2.0,['White'],['W'],None,['Instant'],None,Common,KTK,None,None,None,"Put a +1/+1 counter on target creature you control. It gains protection from the color of your choice until end of turn. (It can't be blocked, targeted, dealt damage, enchanted, or equipped by anything of that color.)"
Glacial Stalker,6.0,['Blue'],['U'],None,['Creature'],['Elemental'],Common,KTK,4,5,None,Morph {4}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Force Away,2.0,['Blue'],['U'],None,['Instant'],None,Common,KTK,None,None,None,"Return target creature to its owner's hand.\nFerocious — If you control a creature with power 4 or greater, you may draw a card. If you do, discard a card."
Embodiment of Spring,1.0,['Blue'],"['G', 'U']",None,['Creature'],['Elemental'],Common,KTK,0,3,None,"{1}{G}, {T}, Sacrifice Embodiment of Spring: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
Dragon's Eye Savants,2.0,['Blue'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,KTK,0,6,None,"Morph—Reveal a blue card in your hand. (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen Dragon's Eye Savants is turned face up, look at target opponent's hand."
Disdainful Stroke,2.0,['Blue'],['U'],None,['Instant'],None,Common,KTK,None,None,None,Counter target spell with mana value 4 or greater.
Dig Through Time,8.0,['Blue'],['U'],None,['Instant'],None,Rare,KTK,None,None,None,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.
Crippling Chill,3.0,['Blue'],['U'],None,['Instant'],None,Common,KTK,None,None,None,Tap target creature. It doesn't untap during its controller's next untap step.\nDraw a card.
Defiant Strike,1.0,['White'],['W'],None,['Instant'],None,Common,KTK,None,None,None,Target creature gets +1/+0 until end of turn.\nDraw a card.
Clever Impersonator,4.0,['Blue'],['U'],None,['Creature'],['Shapeshifter'],Mythic,KTK,0,0,None,You may have Clever Impersonator enter the battlefield as a copy of any nonland permanent on the battlefield.
Cancel,3.0,['Blue'],['U'],None,['Instant'],None,Common,KTK,None,None,None,Counter target spell.
Erase,1.0,['White'],['W'],None,['Instant'],None,Common,KTK,None,None,None,Exile target enchantment.
Blinding Spray,5.0,['Blue'],['U'],None,['Instant'],None,Uncommon,KTK,None,None,None,Creatures your opponents control get -4/-0 until end of turn.\nDraw a card.
