Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Sram, Senior Edificer",2.0,['White'],['W'],['Legendary'],['Creature'],"['Dwarf', 'Advisor']",Rare,KLR,2,2,None,"Whenever you cast an Aura, Equipment, or Vehicle spell, draw a card."
Hijack,3.0,['Red'],['R'],None,['Sorcery'],None,Common,KLR,None,None,None,Gain control of target artifact or creature until end of turn. Untap it. It gains haste until end of turn.
Conviction,2.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,KLR,None,None,None,Enchant creature\nEnchanted creature gets +1/+3.\n{W}: Return Conviction to its owner's hand.
Harnessed Lightning,2.0,['Red'],['R'],None,['Instant'],None,Uncommon,KLR,None,None,None,"Choose target creature. You get {E}{E}{E} (three energy counters), then you may pay any amount of {E}. Harnessed Lightning deals that much damage to that creature."
Bristling Hydra,4.0,['Green'],['G'],None,['Creature'],['Hydra'],Rare,KLR,4,3,None,"When Bristling Hydra enters the battlefield, you get {E}{E}{E} (three energy counters).\nPay {E}{E}{E}: Put a +1/+1 counter on Bristling Hydra. It gains hexproof until end of turn."
Dawnfeather Eagle,5.0,['White'],['W'],None,['Creature'],['Bird'],Common,KLR,3,3,None,"Flying\nWhen Dawnfeather Eagle enters the battlefield, creatures you control get +1/+1 and gain vigilance until end of turn."
Furious Reprisal,4.0,['Red'],['R'],None,['Sorcery'],None,Uncommon,KLR,None,None,None,Furious Reprisal deals 2 damage to each of two targets.
Aetherworks Marvel,4.0,None,None,['Legendary'],['Artifact'],None,Mythic,KLR,None,None,None,"Whenever a permanent you control is put into a graveyard, you get {E} (an energy counter).\n{T}, Pay {E}{E}{E}{E}{E}{E}: Look at the top six cards of your library. You may cast a spell from among them without paying its mana cost. Put the rest on the bottom of your library in a random order."
Eddytrail Hawk,2.0,['White'],['W'],None,['Creature'],['Bird'],Common,KLR,1,2,None,"Flying\nWhen Eddytrail Hawk enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Eddytrail Hawk attacks, you may pay {E}. If you do, another target attacking creature gains flying until end of turn."
Frontline Rebel,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,KLR,3,3,None,Frontline Rebel attacks each combat if able.
Consulate Turret,3.0,None,None,None,['Artifact'],None,Common,KLR,None,None,None,"{T}: You get {E} (an energy counter).\n{T}, Pay {E}{E}{E}: Consulate Turret deals 2 damage to target player or planeswalker."
Freejam Regent,6.0,['Red'],['R'],None,['Creature'],['Dragon'],Rare,KLR,4,4,None,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying\n{1}{R}: Freejam Regent gets +2/+0 until end of turn.
Consulate Skygate,2.0,None,None,None,"['Artifact', 'Creature']",['Wall'],Common,KLR,0,4,None,Defender\nReach (This creature can block creatures with flying.)
Cultivator's Caravan,3.0,None,None,None,['Artifact'],['Vehicle'],Rare,KLR,5,5,None,{T}: Add one mana of any color.\nCrew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Countless Gears Renegade,2.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Artificer']",Common,KLR,2,2,None,"Revolt — When Countless Gears Renegade enters the battlefield, if a permanent you controlled left the battlefield this turn, create a 1/1 colorless Servo artifact creature token."
Fateful Showdown,4.0,['Red'],['R'],None,['Instant'],None,Rare,KLR,None,None,None,"Fateful Showdown deals damage to any target equal to the number of cards in your hand. Discard all the cards in your hand, then draw that many cards."
Blossoming Defense,1.0,['Green'],['G'],None,['Instant'],None,Uncommon,KLR,None,None,None,Target creature you control gets +2/+2 and gains hexproof until end of turn.
Cataclysmic Gearhulk,5.0,['White'],['W'],None,"['Artifact', 'Creature']",['Construct'],Mythic,KLR,4,5,None,"Vigilance\nWhen Cataclysmic Gearhulk enters the battlefield, each player chooses an artifact, a creature, an enchantment, and a planeswalker from among the nonland permanents they control, then sacrifices the rest."
Enraged Giant,6.0,['Red'],['R'],None,['Creature'],['Giant'],Uncommon,KLR,4,4,None,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nTrample, haste"
Chief of the Foundry,3.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,KLR,2,3,None,Other artifact creatures you control get +1/+1.
Built to Last,1.0,['White'],['W'],None,['Instant'],None,Common,KLR,None,None,None,"Target creature gets +2/+2 until end of turn. If it's an artifact creature, it gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)"
Destructive Tampering,3.0,['Red'],['R'],None,['Sorcery'],None,Common,KLR,None,None,None,Choose one —\n• Destroy target artifact.\n• Creatures without flying can't block this turn.
Attune with Aether,1.0,['Green'],['G'],None,['Sorcery'],None,Common,KLR,None,None,None,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle. You get {E}{E} (two energy counters)."
Aviary Mechanic,2.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Artificer']",Common,KLR,2,2,None,"When Aviary Mechanic enters the battlefield, you may return another permanent you control to its owner's hand."
Combustible Gearhulk,6.0,['Red'],['R'],None,"['Artifact', 'Creature']",['Construct'],Mythic,KLR,6,6,None,"First strike\nWhen Combustible Gearhulk enters the battlefield, target opponent may have you draw three cards. If the player doesn't, you mill three cards, then Combustible Gearhulk deals damage to that player equal to the total mana value of those cards."
Bomat Bazaar Barge,4.0,None,None,None,['Artifact'],['Vehicle'],Uncommon,KLR,5,5,None,"When Bomat Bazaar Barge enters the battlefield, draw a card.\nCrew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)"
Angel of Invention,5.0,['White'],['W'],None,['Creature'],['Angel'],Mythic,KLR,2,1,None,"Flying, vigilance, lifelink\nFabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)\nOther creatures you control get +1/+1."
Chandra's Revolution,4.0,['Red'],['R'],None,['Sorcery'],None,Common,KLR,None,None,None,Chandra's Revolution deals 4 damage to target creature. Tap target land. That land doesn't untap during its controller's next untap step.
Bomat Courier,1.0,None,['R'],None,"['Artifact', 'Creature']",['Construct'],Rare,KLR,1,1,None,"Haste\nWhenever Bomat Courier attacks, exile the top card of your library face down. (You can't look at it.)\n{R}, Discard your hand, Sacrifice Bomat Courier: Put all cards exiled with Bomat Courier into their owners' hands."
Authority of the Consuls,1.0,['White'],['W'],None,['Enchantment'],None,Rare,KLR,None,None,None,"Creatures your opponents control enter the battlefield tapped.\nWhenever a creature enters the battlefield under an opponent's control, you gain 1 life."
Chandra's Pyrohelix,2.0,['Red'],['R'],None,['Instant'],None,Common,KLR,None,None,None,Chandra's Pyrohelix deals 2 damage divided as you choose among one or two targets.
Bastion Mastodon,5.0,None,['W'],None,"['Artifact', 'Creature']",['Elephant'],Common,KLR,4,5,None,{W}: Bastion Mastodon gains vigilance until end of turn.
Audacious Infiltrator,2.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Rogue']",Common,KLR,3,1,None,Audacious Infiltrator can't be blocked by artifact creatures.
"Chandra, Torch of Defiance",4.0,['Red'],['R'],['Legendary'],['Planeswalker'],['Chandra'],Mythic,KLR,None,None,4,"[+1]: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.\n[+1]: Add {R}{R}.\n[−3]: Chandra, Torch of Defiance deals 4 damage to target creature.\n[−7]: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target."""
Barricade Breaker,7.0,None,None,None,"['Artifact', 'Creature']",['Juggernaut'],Uncommon,KLR,7,5,None,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nBarricade Breaker attacks each combat if able.
Aether Inspector,4.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Artificer']",Common,KLR,2,3,None,"Vigilance\nWhen Aether Inspector enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Inspector attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
Night Market Aeronaut,4.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Warrior']",Common,KLR,2,2,None,Flying\nRevolt — Night Market Aeronaut enters the battlefield with a +1/+1 counter on it if a permanent you controlled left the battlefield this turn.
Ballista Charger,5.0,None,None,None,['Artifact'],['Vehicle'],Uncommon,KLR,6,6,None,"Whenever Ballista Charger attacks, it deals 1 damage to any target.\nCrew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)"
Aerial Responder,3.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Soldier']",Uncommon,KLR,2,3,None,"Flying, vigilance, lifelink"
Aether Chaser,2.0,['Red'],['R'],None,['Creature'],"['Human', 'Artificer']",Common,KLR,2,1,None,"First strike\nWhen Aether Chaser enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Chaser attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
Animation Module,1.0,None,None,None,['Artifact'],None,Rare,KLR,None,None,None,"Whenever one or more +1/+1 counters are put on a permanent you control, you may pay {1}. If you do, create a 1/1 colorless Servo artifact creature token.\n{3}, {T}: Choose a counter on target permanent or player. Give that permanent or player another counter of that kind."
Alley Evasion,1.0,['White'],['W'],None,['Instant'],None,Common,KLR,None,None,None,Choose one —\n• Target creature you control gets +1/+2 until end of turn.\n• Return target creature you control to its owner's hand.
Built to Smash,1.0,['Red'],['R'],None,['Instant'],None,Common,KLR,None,None,None,"Target attacking creature gets +3/+3 until end of turn. If it's an artifact creature, it gains trample until end of turn."
Armorcraft Judge,4.0,['Green'],['G'],None,['Creature'],"['Elf', 'Artificer']",Uncommon,KLR,3,3,None,"When Armorcraft Judge enters the battlefield, draw a card for each creature you control with a +1/+1 counter on it."
Airdrop Aeronauts,5.0,['White'],['W'],None,['Creature'],"['Dwarf', 'Scout']",Uncommon,KLR,4,3,None,"Flying\nRevolt — When Airdrop Aeronauts enters the battlefield, if a permanent you controlled left the battlefield this turn, you gain 5 life."
Cathartic Reunion,2.0,['Red'],['R'],None,['Sorcery'],None,Common,KLR,None,None,None,"As an additional cost to cast this spell, discard two cards.\nDraw three cards."
Aethersphere Harvester,3.0,None,None,None,['Artifact'],['Vehicle'],Rare,KLR,3,5,None,"Flying\nWhen Aethersphere Harvester enters the battlefield, you get {E}{E} (two energy counters).\nPay {E}: Aethersphere Harvester gains lifelink until end of turn.\nCrew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)"
Aetherstorm Roc,4.0,['White'],['W'],None,['Creature'],['Bird'],Rare,KLR,3,3,None,"Flying\nWhenever Aetherstorm Roc or another creature enters the battlefield under your control, you get {E} (an energy counter).\nWhenever Aetherstorm Roc attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it and tap up to one target creature defending player controls."
Aethertorch Renegade,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Rogue']",Uncommon,KLR,1,2,None,"When Aethertorch Renegade enters the battlefield, you get {E}{E}{E}{E} (four energy counters).\n{T}, Pay {E}{E}: Aethertorch Renegade deals 1 damage to target creature.\n{T}, Pay {E}{E}{E}{E}{E}{E}{E}{E}: Aethertorch Renegade deals 6 damage to target player or planeswalker."
Aetherflux Reservoir,4.0,None,None,None,['Artifact'],None,Rare,KLR,None,None,None,"Whenever you cast a spell, you gain 1 life for each spell you've cast this turn.\nPay 50 life: Aetherflux Reservoir deals 50 damage to any target."
Yahenni's Expertise,4.0,['Black'],['B'],None,['Sorcery'],None,Rare,KLR,None,None,None,All creatures get -3/-3 until end of turn.\nYou may cast a spell with mana value 3 or less from your hand without paying its mana cost.
"Rashmi, Eternities Crafter",4.0,"['Green', 'Blue']","['G', 'U']",['Legendary'],['Creature'],"['Elf', 'Druid']",Mythic,KLR,2,3,None,"Whenever you cast your first spell each turn, reveal the top card of your library. You may cast it without paying its mana cost if it's a spell with lesser mana value. If you don't cast it, put it into your hand."
"Yahenni, Undying Partisan",3.0,['Black'],['B'],['Legendary'],['Creature'],"['Aetherborn', 'Vampire']",Rare,KLR,2,2,None,"Haste\nWhenever a creature an opponent controls dies, put a +1/+1 counter on Yahenni, Undying Partisan.\nSacrifice another creature: Yahenni gains indestructible until end of turn."
Voltaic Brawler,2.0,"['Green', 'Red']","['G', 'R']",None,['Creature'],"['Human', 'Warrior']",Uncommon,KLR,3,2,None,"When Voltaic Brawler enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Voltaic Brawler attacks, you may pay {E}. If you do, it gets +1/+1 and gains trample until end of turn."
Weaponcraft Enthusiast,3.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Artificer']",Uncommon,KLR,0,1,None,"Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)"
Key to the City,2.0,None,None,None,['Artifact'],None,Rare,KLR,None,None,None,"{T}, Discard a card: Up to one target creature can't be blocked this turn.\nWhenever Key to the City becomes untapped, you may pay {2}. If you do, draw a card."
Subtle Strike,2.0,['Black'],['B'],None,['Instant'],None,Common,KLR,None,None,None,Choose one or both —\n• Target creature gets -1/-1 until end of turn.\n• Put a +1/+1 counter on target creature.
Whirler Virtuoso,3.0,"['Red', 'Blue']","['R', 'U']",None,['Creature'],"['Vedalken', 'Artificer']",Uncommon,KLR,2,3,None,"When Whirler Virtuoso enters the battlefield, you get {E}{E}{E} (three energy counters).\nPay {E}{E}{E}: Create a 1/1 colorless Thopter artifact creature token with flying."
Vengeful Rebel,3.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Warrior']",Uncommon,KLR,3,2,None,"Revolt — When Vengeful Rebel enters the battlefield, if a permanent you controlled left the battlefield this turn, target creature an opponent controls gets -3/-3 until end of turn."
Winding Constrictor,2.0,"['Black', 'Green']","['B', 'G']",None,['Creature'],['Snake'],Uncommon,KLR,2,3,None,"If one or more counters would be put on an artifact or creature you control, that many plus one of each of those kinds of counters are put on that permanent instead.\nIf you would get one or more counters, you get that many plus one of each of those kinds of counters instead."
Underhanded Designs,2.0,['Black'],['B'],None,['Enchantment'],None,Uncommon,KLR,None,None,None,"Whenever an artifact enters the battlefield under your control, you may pay {1}. If you do, each opponent loses 1 life and you gain 1 life.\n{1}{B}, Sacrifice Underhanded Designs: Destroy target creature. Activate only if you control two or more artifacts."
Night Market Lookout,1.0,['Black'],['B'],None,['Creature'],"['Human', 'Rogue']",Common,KLR,1,1,None,"Whenever Night Market Lookout becomes tapped, each opponent loses 1 life and you gain 1 life."
Weldfast Engineer,3.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,3,3,None,"At the beginning of combat on your turn, target artifact creature you control gets +2/+0 until end of turn."
Mind Rot,3.0,['Black'],['B'],None,['Sorcery'],None,Common,KLR,None,None,None,Target player discards two cards.
Irontread Crusher,4.0,None,None,None,['Artifact'],['Vehicle'],Common,KLR,6,6,None,Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)
Sly Requisitioner,5.0,['Black'],['B'],None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,2,2,None,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nWhenever a nontoken artifact you control is put into a graveyard from the battlefield, create a 1/1 colorless Servo artifact creature token."
Arborback Stomper,5.0,['Green'],['G'],None,['Creature'],['Beast'],Uncommon,KLR,5,4,None,"Trample\nWhen Arborback Stomper enters the battlefield, you gain 5 life."
Veteran Motorist,2.0,"['Red', 'White']","['R', 'W']",None,['Creature'],"['Dwarf', 'Pilot']",Uncommon,KLR,3,1,None,"When Veteran Motorist enters the battlefield, scry 2.\nWhenever Veteran Motorist crews a Vehicle, that Vehicle gets +1/+1 until end of turn."
Rush of Vitality,2.0,['Black'],['B'],None,['Instant'],None,Common,KLR,None,None,None,"Target creature gets +1/+0 and gains lifelink and indestructible until end of turn. (Damage dealt by that creature also causes its controller to gain that much life, and it can't be destroyed by damage or effects that say ""destroy."")"
Appetite for the Unnatural,3.0,['Green'],['G'],None,['Instant'],None,Common,KLR,None,None,None,Destroy target artifact or enchantment. You gain 2 life.
Unlicensed Disintegration,3.0,"['Black', 'Red']","['B', 'R']",None,['Instant'],None,Uncommon,KLR,None,None,None,"Destroy target creature. If you control an artifact, Unlicensed Disintegration deals 3 damage to that creature's controller."
Welding Sparks,3.0,['Red'],['R'],None,['Instant'],None,Common,KLR,None,None,None,"Welding Sparks deals X damage to target creature, where X is 3 plus the number of artifacts you control."
Tezzeret's Touch,3.0,"['Black', 'Blue']","['B', 'U']",None,['Enchantment'],['Aura'],Uncommon,KLR,None,None,None,"Enchant artifact\nEnchanted artifact is a creature with base power and toughness 5/5 in addition to its other types.\nWhen enchanted artifact is put into a graveyard, return that card to its owner's hand."
Noxious Gearhulk,6.0,['Black'],['B'],None,"['Artifact', 'Creature']",['Construct'],Mythic,KLR,5,4,None,"Menace\nWhen Noxious Gearhulk enters the battlefield, you may destroy another target creature. If a creature is destroyed this way, you gain life equal to its toughness."
Sweatworks Brawler,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Artificer']",Common,KLR,3,3,None,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nMenace
Saheeli Rai,3.0,"['Red', 'Blue']","['R', 'U']",['Legendary'],['Planeswalker'],['Saheeli'],Mythic,KLR,None,None,3,"[+1]: Scry 1. Saheeli Rai deals 1 damage to each opponent.\n[−2]: Create a token that's a copy of target artifact or creature you control, except it's an artifact in addition to its other types. That token gains haste. Exile it at the beginning of the next end step.\n[−7]: Search your library for up to three artifact cards with different names, put them onto the battlefield, then shuffle."
Midnight Oil,4.0,['Black'],['B'],None,['Enchantment'],None,Rare,KLR,None,None,None,"Midnight Oil enters the battlefield with seven hour counters on it.\nAt the beginning of your draw step, draw an additional card and remove two hour counters from Midnight Oil.\nYour maximum hand size is equal to the number of hour counters on Midnight Oil.\nWhenever you discard a card, you lose 1 life."
Inventor's Goggles,1.0,None,None,None,['Artifact'],['Equipment'],Common,KLR,None,None,None,"Equipped creature gets +1/+2.\nWhenever an Artificer enters the battlefield under your control, you may attach Inventor's Goggles to it.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
Maulfist Squad,4.0,['Black'],['B'],None,['Creature'],"['Human', 'Artificer']",Common,KLR,3,1,None,"Menace\nFabricate 1 (When this creature enters the battlefield, put a +1/+1 counter on it or create a 1/1 colorless Servo artifact creature token.)"
Tezzeret the Schemer,4.0,"['Black', 'Blue']","['B', 'U']",['Legendary'],['Planeswalker'],['Tezzeret'],Mythic,KLR,None,None,5,"[+1]: Create a colorless artifact token named Etherium Cell with ""{T}, Sacrifice this artifact: Add one mana of any color.""\n[−2]: Target creature gets +X/-X until end of turn, where X is the number of artifacts you control.\n[−7]: You get an emblem with ""At the beginning of combat on your turn, target artifact you control becomes an artifact creature with base power and toughness 5/5."""
Marionette Master,6.0,['Black'],['B'],None,['Creature'],"['Human', 'Artificer']",Rare,KLR,1,3,None,"Fabricate 3 (When this creature enters the battlefield, put three +1/+1 counters on it or create three 1/1 colorless Servo artifact creature tokens.)\nWhenever an artifact you control is put into a graveyard from the battlefield, target opponent loses life equal to Marionette Master's power."
Spireside Infiltrator,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Rogue']",Common,KLR,3,2,None,"Whenever Spireside Infiltrator becomes tapped, it deals 1 damage to each opponent."
Spire Patrol,4.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Human', 'Soldier']",Uncommon,KLR,3,2,None,"Flying\nWhen Spire Patrol enters the battlefield, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step."
Make Obsolete,3.0,['Black'],['B'],None,['Instant'],None,Uncommon,KLR,None,None,None,Creatures your opponents control get -1/-1 until end of turn.
Renegade Rallier,3.0,"['Green', 'White']","['G', 'W']",None,['Creature'],"['Human', 'Warrior']",Uncommon,KLR,3,2,None,"Revolt — When Renegade Rallier enters the battlefield, if a permanent you controlled left the battlefield this turn, return target permanent card with mana value 2 or less from your graveyard to the battlefield."
Lost Legacy,3.0,['Black'],['B'],None,['Sorcery'],None,Rare,KLR,None,None,None,"Choose a nonartifact, nonland card name. Search target player's graveyard, hand, and library for any number of cards with that name and exile them. That player shuffles, then draws a card for each card exiled from their hand this way."
Outland Boar,4.0,"['Green', 'Red']","['G', 'R']",None,['Creature'],['Boar'],Uncommon,KLR,4,4,None,Outland Boar can't be blocked by creatures with power 2 or less.
Live Fast,3.0,['Black'],['B'],None,['Sorcery'],None,Common,KLR,None,None,None,"You draw two cards, lose 2 life, and get {E}{E} (two energy counters)."
Rogue Refiner,3.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],"['Human', 'Rogue']",Uncommon,KLR,3,2,None,"When Rogue Refiner enters the battlefield, draw a card and you get {E}{E} (two energy counters)."
Implement of Malice,2.0,None,['B'],None,['Artifact'],None,Common,KLR,None,None,None,"{B}, Sacrifice Implement of Malice: Target player discards a card. Activate only as a sorcery.\nWhen Implement of Malice is put into a graveyard from the battlefield, draw a card."
Herald of Anguish,7.0,['Black'],['B'],None,['Creature'],['Demon'],Mythic,KLR,5,5,None,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying\nAt the beginning of your end step, each opponent discards a card.\n{1}{B}, Sacrifice an artifact: Target creature gets -2/-2 until end of turn."
Restoration Gearsmith,4.0,"['Black', 'White']","['B', 'W']",None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,3,3,None,"When Restoration Gearsmith enters the battlefield, return target artifact or creature card from your graveyard to your hand."
"Gonti, Lord of Luxury",4.0,['Black'],['B'],['Legendary'],['Creature'],"['Aetherborn', 'Rogue']",Rare,KLR,2,3,None,"Deathtouch\nWhen Gonti, Lord of Luxury enters the battlefield, look at the top four cards of target opponent's library, exile one of them face down, then put the rest on the bottom of that library in a random order. You may look at and cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any type to cast that spell."
Renegade Wheelsmith,3.0,"['Red', 'White']","['R', 'W']",None,['Creature'],"['Dwarf', 'Pilot']",Uncommon,KLR,3,2,None,"Whenever Renegade Wheelsmith becomes tapped, target creature can't block this turn."
Glint-Sleeve Siphoner,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Rogue']",Rare,KLR,2,1,None,"Menace\nWhenever Glint-Sleeve Siphoner enters the battlefield or attacks, you get {E} (an energy counter).\nAt the beginning of your upkeep, you may pay {E}{E}. If you do, you draw a card and you lose 1 life."
Speedway Fanatic,2.0,['Red'],['R'],None,['Creature'],"['Human', 'Pilot']",Uncommon,KLR,2,1,None,"Haste\nWhenever Speedway Fanatic crews a Vehicle, that Vehicle gains haste until end of turn."
Oath of Ajani,2.0,"['Green', 'White']","['G', 'W']",['Legendary'],['Enchantment'],None,Rare,KLR,None,None,None,"When Oath of Ajani enters the battlefield, put a +1/+1 counter on each creature you control.\nPlaneswalker spells you cast cost {1} less to cast."
Gifted Aetherborn,2.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Vampire']",Uncommon,KLR,2,3,None,"Deathtouch, lifelink"
Skyship Stalker,4.0,['Red'],['R'],None,['Creature'],['Dragon'],Rare,KLR,3,3,None,Flying\n{R}: Skyship Stalker gets +1/+0 until end of turn.\n{R}: Skyship Stalker gains first strike until end of turn.\n{R}: Skyship Stalker gains haste until end of turn.
Maverick Thopterist,5.0,"['Red', 'Blue']","['R', 'U']",None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,2,2,None,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nWhen Maverick Thopterist enters the battlefield, create two 1/1 colorless Thopter artifact creature tokens with flying."
"Kambal, Consul of Allocation",3.0,"['Black', 'White']","['B', 'W']",['Legendary'],['Creature'],"['Human', 'Advisor']",Rare,KLR,2,3,None,"Whenever an opponent casts a noncreature spell, that player loses 2 life and you gain 2 life."
Implement of Examination,3.0,None,['U'],None,['Artifact'],None,Common,KLR,None,None,None,"{U}, Sacrifice Implement of Examination: Draw a card.\nWhen Implement of Examination is put into a graveyard from the battlefield, draw a card."
Fretwork Colony,2.0,['Black'],['B'],None,['Creature'],['Insect'],Uncommon,KLR,1,1,None,"Fretwork Colony can't block.\nAt the beginning of your upkeep, put a +1/+1 counter on Fretwork Colony and you lose 1 life."
Siege Modification,3.0,['Red'],['R'],None,['Enchantment'],['Aura'],Uncommon,KLR,None,None,None,"Enchant creature or Vehicle\nAs long as enchanted permanent is a Vehicle, it's a creature in addition to its other types.\nEnchanted creature gets +3/+0 and has first strike."
Hidden Stockpile,2.0,"['Black', 'White']","['B', 'W']",None,['Enchantment'],None,Uncommon,KLR,None,None,None,"Revolt — At the beginning of your end step, if a permanent you controlled left the battlefield this turn, create a 1/1 colorless Servo artifact creature token.\n{1}, Sacrifice a creature: Scry 1."
Fourth Bridge Prowler,1.0,['Black'],['B'],None,['Creature'],"['Human', 'Rogue']",Common,KLR,1,1,None,"When Fourth Bridge Prowler enters the battlefield, you may have target creature get -1/-1 until end of turn."
Hazardous Conditions,4.0,"['Black', 'Green']","['B', 'G']",None,['Sorcery'],None,Uncommon,KLR,None,None,None,Creatures with no counters on them get -2/-2 until end of turn.
Foundry Screecher,3.0,['Black'],['B'],None,['Creature'],['Bat'],Common,KLR,2,1,None,Flying\nFoundry Screecher gets +1/+0 as long as you control an artifact.
Engineered Might,5.0,"['Green', 'White']","['G', 'W']",None,['Sorcery'],None,Uncommon,KLR,None,None,None,Choose one —\n• Target creature gets +5/+5 and gains trample until end of turn.\n• Creatures you control get +2/+2 and gain vigilance until end of turn.
Foundry Hornet,4.0,['Black'],['B'],None,['Creature'],['Insect'],Uncommon,KLR,2,3,None,"Flying\nWhen Foundry Hornet enters the battlefield, if you control a creature with a +1/+1 counter on it, creatures your opponents control get -1/-1 until end of turn."
Empyreal Voyager,3.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],"['Vedalken', 'Scout']",Uncommon,KLR,2,3,None,"Flying, trample\nWhenever Empyreal Voyager deals combat damage to a player, you get that many {E} (energy counters)."
Fortuitous Find,3.0,['Black'],['B'],None,['Sorcery'],None,Common,KLR,None,None,None,Choose one or both —\n• Return target artifact card from your graveyard to your hand.\n• Return target creature card from your graveyard to your hand.
Dovin Baan,4.0,"['Blue', 'White']","['U', 'W']",['Legendary'],['Planeswalker'],['Dovin'],Mythic,KLR,None,None,3,"[+1]: Until your next turn, up to one target creature gets -3/-0 and its activated abilities can't be activated.\n[−1]: You gain 2 life and draw a card.\n[−7]: You get an emblem with ""Your opponents can't untap more than two permanents during their untap steps."""
Hope of Ghirapur,1.0,None,None,['Legendary'],"['Artifact', 'Creature']",['Thopter'],Rare,KLR,1,1,None,"Flying\nSacrifice Hope of Ghirapur: Until your next turn, target player who was dealt combat damage by Hope of Ghirapur this turn can't cast noncreature spells."
Fen Hauler,7.0,['Black'],['B'],None,['Creature'],['Insect'],Common,KLR,5,5,None,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFen Hauler can't be blocked by artifact creatures.
Fatal Push,1.0,['Black'],['B'],None,['Instant'],None,Uncommon,KLR,None,None,None,Destroy target creature if it has mana value 2 or less.\nRevolt — Destroy that creature if it has mana value 4 or less instead if a permanent you controlled left the battlefield this turn.
