Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Shu Elite Companions,5.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PTK,3,3,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Shu Cavalry,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,PTK,2,2,None,Horsemanship (This creature can't be blocked except by creatures with horsemanship.)
Brilliant Plan,5.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,PTK,None,None,None,Draw three cards.
Ravages of War,4.0,['White'],['W'],None,['Sorcery'],None,Rare,PTK,None,None,None,Destroy all lands.
Misfortune's Gain,4.0,['White'],['W'],None,['Sorcery'],None,Common,PTK,None,None,None,Destroy target creature. Its owner gains 4 life.
Capture of Jingzhou,5.0,['Blue'],['U'],None,['Sorcery'],None,Rare,PTK,None,None,None,Take an extra turn after this one.
Rally the Troops,1.0,['White'],['W'],None,['Instant'],None,Uncommon,PTK,None,None,None,Cast this spell only during the declare attackers step and only if you've been attacked this step.\nUntap all creatures you control.
Broken Dam,1.0,['Blue'],['U'],None,['Sorcery'],None,Common,PTK,None,None,None,Tap one or two target creatures without horsemanship.
"Pang Tong, ""Young Phoenix""",3.0,['White'],['W'],['Legendary'],['Creature'],"['Human', 'Advisor']",Rare,PTK,1,2,None,"{T}: Target creature gets +0/+2 until end of turn. Activate only during your turn, before attackers are declared."
Forced Retreat,3.0,['Blue'],['U'],None,['Sorcery'],None,Common,PTK,None,None,None,Put target creature on top of its owner's library.
Mystic Denial,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,PTK,None,None,None,Counter target creature or sorcery spell.
"Lu Xun, Scholar General",4.0,['Blue'],['U'],['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,PTK,1,3,None,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhenever Lu Xun, Scholar General deals damage to an opponent, you may draw a card."
"Guan Yu's 1,000-Li March",6.0,['White'],['W'],None,['Sorcery'],None,Rare,PTK,None,None,None,Destroy all tapped creatures.
"Kongming, ""Sleeping Dragon""",4.0,['White'],['W'],['Legendary'],['Creature'],"['Human', 'Advisor']",Rare,PTK,2,2,None,Other creatures you control get +1/+1.
Alert Shu Infantry,3.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PTK,2,2,None,Vigilance
Flanking Troops,4.0,['White'],['W'],None,['Creature'],"['Human', 'Soldier']",Uncommon,PTK,2,2,None,"Whenever Flanking Troops attacks, you may tap target creature."
